fecha,planta_id,categoria_id,monto_soles
2025-08-27,PN,ENE,41371.0
2025-08-27,PN,MOB,8553.0
2025-08-27,PN,INS,34487.0
2025-08-27,PN,OTR,3246.0
2025-08-28,PN,ENE,44432.0
2025-08-28,PN,MOB,8594.0
2025-08-28,PN,INS,32493.0
2025-08-28,PN,OTR,2623.0
2025-08-29,PN,ENE,44754.0
2025-08-29,PN,MOB,8703.0
2025-08-29,PN,INS,34515.0
2025-08-29,PN,OTR,3233.0
2025-08-30,PN,ENE,42432.0
2025-08-30,PN,MOB,8529.0
2025-08-30,PN,INS,29954.0
2025-08-30,PN,OTR,3141.0
2025-08-31,PN,ENE,43540.0
2025-08-31,PN,MOB,8371.0
2025-08-31,PN,INS,34200.0
2025-08-31,PN,OTR,3454.0
2025-09-01,PN,ENE,51691.0
2025-09-01,PN,MOB,8790.0
2025-09-01,PN,INS,32789.0
2025-09-01,PN,OTR,1540.0
2025-09-02,PN,ENE,48029.0
2025-09-02,PN,MOB,8348.0
2025-09-02,PN,INS,27200.0
2025-09-02,PN,OTR,2162.0
2025-09-03,PN,ENE,46048.0
2025-09-03,PN,MOB,8746.0
2025-09-03,PN,INS,34389.0
2025-09-03,PN,OTR,2499.0
2025-09-04,PN,ENE,42817.0
2025-09-04,PN,MOB,8794.0
2025-09-04,PN,INS,28341.0
2025-09-04,PN,OTR,2025.0
2025-09-05,PN,ENE,42347.0
2025-09-05,PN,MOB,8489.0
2025-09-05,PN,INS,29042.0
2025-09-05,PN,OTR,2757.0
2025-09-06,PN,ENE,43635.0
2025-09-06,PN,MOB,8518.0
2025-09-06,PN,INS,33619.0
2025-09-06,PN,OTR,1844.0
2025-09-07,PN,ENE,40359.0
2025-09-07,PN,MOB,8367.0
2025-09-07,PN,INS,29678.0
2025-09-07,PN,OTR,3007.0
2025-09-08,PN,ENE,40054.0
2025-09-08,PN,MOB,8476.0
2025-09-08,PN,INS,28206.0
2025-09-08,PN,OTR,2055.0
2025-09-09,PN,ENE,42342.0
2025-09-09,PN,MOB,8422.0
2025-09-09,PN,INS,26093.0
2025-09-09,PN,OTR,2916.0
2025-09-10,PN,ENE,47114.0
2025-09-10,PN,MOB,8370.0
2025-09-10,PN,INS,25364.0
2025-09-10,PN,OTR,1648.0
2025-09-11,PN,ENE,50887.0
2025-09-11,PN,MOB,8447.0
2025-09-11,PN,INS,28758.0
2025-09-11,PN,OTR,2229.0
2025-09-12,PN,ENE,45242.0
2025-09-12,PN,MOB,8587.0
2025-09-12,PN,INS,27363.0
2025-09-12,PN,OTR,2223.0
2025-09-13,PN,ENE,42928.0
2025-09-13,PN,MOB,8126.0
2025-09-13,PN,INS,30973.0
2025-09-13,PN,OTR,2432.0
2025-09-14,PN,ENE,43890.0
2025-09-14,PN,MOB,8566.0
2025-09-14,PN,INS,33098.0
2025-09-14,PN,OTR,1733.0
2025-09-15,PN,ENE,46665.0
2025-09-15,PN,MOB,8321.0
2025-09-15,PN,INS,32355.0
2025-09-15,PN,OTR,2865.0
2025-09-16,PN,ENE,45019.0
2025-09-16,PN,MOB,8378.0
2025-09-16,PN,INS,30148.0
2025-09-16,PN,OTR,2483.0
2025-09-17,PN,ENE,36802.0
2025-09-17,PN,MOB,8525.0
2025-09-17,PN,INS,29741.0
2025-09-17,PN,OTR,3385.0
2025-09-18,PN,ENE,43855.0
2025-09-18,PN,MOB,8450.0
2025-09-18,PN,INS,26291.0
2025-09-18,PN,OTR,2931.0
2025-09-19,PN,ENE,43308.0
2025-09-19,PN,MOB,8279.0
2025-09-19,PN,INS,30496.0
2025-09-19,PN,OTR,3047.0
2025-09-20,PN,ENE,45426.0
2025-09-20,PN,MOB,8397.0
2025-09-20,PN,INS,27027.0
2025-09-20,PN,OTR,2658.0
2025-09-21,PN,ENE,50058.0
2025-09-21,PN,MOB,8674.0
2025-09-21,PN,INS,34345.0
2025-09-21,PN,OTR,2148.0
2025-09-22,PN,ENE,45191.0
2025-09-22,PN,MOB,8598.0
2025-09-22,PN,INS,27942.0
2025-09-22,PN,OTR,2444.0
2025-09-23,PN,ENE,43307.0
2025-09-23,PN,MOB,8304.0
2025-09-23,PN,INS,16675.0
2025-09-23,PN,OTR,1599.0
2025-09-24,PN,ENE,42252.0
2025-09-24,PN,MOB,8520.0
2025-09-24,PN,INS,28857.0
2025-09-24,PN,OTR,2391.0
2025-09-25,PN,ENE,40187.0
2025-09-25,PN,MOB,8496.0
2025-09-25,PN,INS,30012.0
2025-09-25,PN,OTR,2334.0
2025-09-26,PN,ENE,45334.0
2025-09-26,PN,MOB,8405.0
2025-09-26,PN,INS,33598.0
2025-09-26,PN,OTR,2273.0
2025-09-27,PN,ENE,42025.0
2025-09-27,PN,MOB,8654.0
2025-09-27,PN,INS,34807.0
2025-09-27,PN,OTR,2956.0
2025-09-28,PN,ENE,40096.0
2025-09-28,PN,MOB,8689.0
2025-09-28,PN,INS,28163.0
2025-09-28,PN,OTR,2760.0
2025-09-29,PN,ENE,44135.0
2025-09-29,PN,MOB,8897.0
2025-09-29,PN,INS,36701.0
2025-09-29,PN,OTR,1956.0
2025-09-30,PN,ENE,45704.0
2025-09-30,PN,MOB,8360.0
2025-09-30,PN,INS,39874.0
2025-09-30,PN,OTR,3467.0
2025-10-01,PN,ENE,51601.0
2025-10-01,PN,MOB,8511.0
2025-10-01,PN,INS,33153.0
2025-10-01,PN,OTR,2856.0
2025-10-02,PN,ENE,44466.0
2025-10-02,PN,MOB,8218.0
2025-10-02,PN,INS,37295.0
2025-10-02,PN,OTR,2737.0
2025-10-03,PN,ENE,43124.0
2025-10-03,PN,MOB,8535.0
2025-10-03,PN,INS,38290.0
2025-10-03,PN,OTR,1730.0
2025-10-04,PN,ENE,37343.0
2025-10-04,PN,MOB,8539.0
2025-10-04,PN,INS,13282.0
2025-10-04,PN,OTR,3403.0
2025-10-05,PN,ENE,49814.0
2025-10-05,PN,MOB,8570.0
2025-10-05,PN,INS,29946.0
2025-10-05,PN,OTR,1722.0
2025-10-06,PN,ENE,47604.0
2025-10-06,PN,MOB,8492.0
2025-10-06,PN,INS,35904.0
2025-10-06,PN,OTR,2584.0
2025-10-07,PN,ENE,50087.0
2025-10-07,PN,MOB,8268.0
2025-10-07,PN,INS,31199.0
2025-10-07,PN,OTR,1894.0
2025-10-08,PN,ENE,44407.0
2025-10-08,PN,MOB,8397.0
2025-10-08,PN,INS,32883.0
2025-10-08,PN,OTR,3094.0
2025-10-09,PN,ENE,46990.0
2025-10-09,PN,MOB,8426.0
2025-10-09,PN,INS,30953.0
2025-10-09,PN,OTR,2948.0
2025-10-10,PN,ENE,44685.0
2025-10-10,PN,MOB,8554.0
2025-10-10,PN,INS,30770.0
2025-10-10,PN,OTR,2760.0
2025-10-11,PN,ENE,43390.0
2025-10-11,PN,MOB,8678.0
2025-10-11,PN,INS,35222.0
2025-10-11,PN,OTR,2315.0
2025-10-12,PN,ENE,50028.0
2025-10-12,PN,MOB,8760.0
2025-10-12,PN,INS,35734.0
2025-10-12,PN,OTR,1722.0
2025-10-13,PN,ENE,50049.0
2025-10-13,PN,MOB,8634.0
2025-10-13,PN,INS,27070.0
2025-10-13,PN,OTR,3258.0
2025-10-14,PN,ENE,43918.0
2025-10-14,PN,MOB,8489.0
2025-10-14,PN,INS,34117.0
2025-10-14,PN,OTR,1727.0
2025-10-15,PN,ENE,49690.0
2025-10-15,PN,MOB,8327.0
2025-10-15,PN,INS,31458.0
2025-10-15,PN,OTR,2051.0
2025-10-16,PN,ENE,42206.0
2025-10-16,PN,MOB,8061.0
2025-10-16,PN,INS,30295.0
2025-10-16,PN,OTR,3493.0
2025-10-17,PN,ENE,46544.0
2025-10-17,PN,MOB,8609.0
2025-10-17,PN,INS,20199.0
2025-10-17,PN,OTR,2939.0
2025-10-18,PN,ENE,45690.0
2025-10-18,PN,MOB,8533.0
2025-10-18,PN,INS,29933.0
2025-10-18,PN,OTR,2122.0
2025-10-19,PN,ENE,47876.0
2025-10-19,PN,MOB,8142.0
2025-10-19,PN,INS,39027.0
2025-10-19,PN,OTR,2758.0
2025-10-20,PN,ENE,43349.0
2025-10-20,PN,MOB,8252.0
2025-10-20,PN,INS,32563.0
2025-10-20,PN,OTR,3076.0
2025-10-21,PN,ENE,49403.0
2025-10-21,PN,MOB,8642.0
2025-10-21,PN,INS,34826.0
2025-10-21,PN,OTR,3242.0
2025-10-22,PN,ENE,44333.0
2025-10-22,PN,MOB,8458.0
2025-10-22,PN,INS,28340.0
2025-10-22,PN,OTR,2872.0
2025-10-23,PN,ENE,42899.0
2025-10-23,PN,MOB,8428.0
2025-10-23,PN,INS,26194.0
2025-10-23,PN,OTR,2918.0
2025-10-24,PN,ENE,47463.0
2025-10-24,PN,MOB,8579.0
2025-10-24,PN,INS,26745.0
2025-10-24,PN,OTR,2440.0
2025-10-25,PN,ENE,41151.0
2025-10-25,PN,MOB,8610.0
2025-10-25,PN,INS,32248.0
2025-10-25,PN,OTR,2395.0
2025-10-26,PN,ENE,50938.0
2025-10-26,PN,MOB,8676.0
2025-10-26,PN,INS,35734.0
2025-10-26,PN,OTR,1682.0
2025-10-27,PN,ENE,44004.0
2025-10-27,PN,MOB,8590.0
2025-10-27,PN,INS,29027.0
2025-10-27,PN,OTR,2542.0
2025-10-28,PN,ENE,45129.0
2025-10-28,PN,MOB,8354.0
2025-10-28,PN,INS,35144.0
2025-10-28,PN,OTR,3237.0
2025-10-29,PN,ENE,43551.0
2025-10-29,PN,MOB,8416.0
2025-10-29,PN,INS,30114.0
2025-10-29,PN,OTR,2891.0
2025-10-30,PN,ENE,41923.0
2025-10-30,PN,MOB,8444.0
2025-10-30,PN,INS,25220.0
2025-10-30,PN,OTR,1679.0
2025-10-31,PN,ENE,48312.0
2025-10-31,PN,MOB,8418.0
2025-10-31,PN,INS,23642.0
2025-10-31,PN,OTR,2954.0
2025-11-01,PN,ENE,47669.0
2025-11-01,PN,MOB,8585.0
2025-11-01,PN,INS,34128.0
2025-11-01,PN,OTR,1584.0
2025-11-02,PN,ENE,44339.0
2025-11-02,PN,MOB,8524.0
2025-11-02,PN,INS,41992.0
2025-11-02,PN,OTR,3196.0
2025-11-03,PN,ENE,44132.0
2025-11-03,PN,MOB,8521.0
2025-11-03,PN,INS,28300.0
2025-11-03,PN,OTR,3065.0
2025-11-04,PN,ENE,48543.0
2025-11-04,PN,MOB,8220.0
2025-11-04,PN,INS,31235.0
2025-11-04,PN,OTR,1526.0
2025-11-05,PN,ENE,42995.0
2025-11-05,PN,MOB,8541.0
2025-11-05,PN,INS,32534.0
2025-11-05,PN,OTR,2241.0
2025-11-06,PN,ENE,50393.0
2025-11-06,PN,MOB,8255.0
2025-11-06,PN,INS,31874.0
2025-11-06,PN,OTR,2208.0
2025-11-07,PN,ENE,43556.0
2025-11-07,PN,MOB,8627.0
2025-11-07,PN,INS,33023.0
2025-11-07,PN,OTR,1666.0
2025-11-08,PN,ENE,40785.0
2025-11-08,PN,MOB,8496.0
2025-11-08,PN,INS,36201.0
2025-11-08,PN,OTR,2515.0
2025-11-09,PN,ENE,41160.0
2025-11-09,PN,MOB,8357.0
2025-11-09,PN,INS,34164.0
2025-11-09,PN,OTR,2989.0
2025-11-10,PN,ENE,48742.0
2025-11-10,PN,MOB,8437.0
2025-11-10,PN,INS,36275.0
2025-11-10,PN,OTR,3317.0
2025-11-11,PN,ENE,50266.0
2025-11-11,PN,MOB,8324.0
2025-11-11,PN,INS,32643.0
2025-11-11,PN,OTR,2578.0
2025-11-12,PN,ENE,46949.0
2025-11-12,PN,MOB,8759.0
2025-11-12,PN,INS,30986.0
2025-11-12,PN,OTR,3169.0
2025-11-13,PN,ENE,46871.0
2025-11-13,PN,MOB,8367.0
2025-11-13,PN,INS,36391.0
2025-11-13,PN,OTR,2077.0
2025-11-14,PN,ENE,49601.0
2025-11-14,PN,MOB,8604.0
2025-11-14,PN,INS,30626.0
2025-11-14,PN,OTR,3065.0
2025-11-15,PN,ENE,49048.0
2025-11-15,PN,MOB,8687.0
2025-11-15,PN,INS,22118.0
2025-11-15,PN,OTR,2238.0
2025-11-16,PN,ENE,42885.0
2025-11-16,PN,MOB,8589.0
2025-11-16,PN,INS,28667.0
2025-11-16,PN,OTR,3226.0
2025-11-17,PN,ENE,48995.0
2025-11-17,PN,MOB,8676.0
2025-11-17,PN,INS,29951.0
2025-11-17,PN,OTR,2448.0
2025-11-18,PN,ENE,46967.0
2025-11-18,PN,MOB,8580.0
2025-11-18,PN,INS,29760.0
2025-11-18,PN,OTR,3466.0
2025-11-19,PN,ENE,42578.0
2025-11-19,PN,MOB,8736.0
2025-11-19,PN,INS,29525.0
2025-11-19,PN,OTR,3097.0
2025-11-20,PN,ENE,45862.0
2025-11-20,PN,MOB,8142.0
2025-11-20,PN,INS,31791.0
2025-11-20,PN,OTR,1993.0
2025-11-21,PN,ENE,41160.0
2025-11-21,PN,MOB,8491.0
2025-11-21,PN,INS,35418.0
2025-11-21,PN,OTR,3342.0
2025-11-22,PN,ENE,40262.0
2025-11-22,PN,MOB,8687.0
2025-11-22,PN,INS,36851.0
2025-11-22,PN,OTR,1599.0
2025-11-23,PN,ENE,42965.0
2025-11-23,PN,MOB,8551.0
2025-11-23,PN,INS,35129.0
2025-11-23,PN,OTR,3354.0
2025-11-24,PN,ENE,49175.0
2025-11-24,PN,MOB,8507.0
2025-11-24,PN,INS,29032.0
2025-11-24,PN,OTR,2326.0
2025-11-25,PN,ENE,49391.0
2025-11-25,PN,MOB,8525.0
2025-11-25,PN,INS,34398.0
2025-11-25,PN,OTR,3254.0
2025-11-26,PN,ENE,46722.0
2025-11-26,PN,MOB,8599.0
2025-11-26,PN,INS,26972.0
2025-11-26,PN,OTR,2592.0
2025-11-27,PN,ENE,42448.0
2025-11-27,PN,MOB,8563.0
2025-11-27,PN,INS,22086.0
2025-11-27,PN,OTR,2984.0
2025-11-28,PN,ENE,41640.0
2025-11-28,PN,MOB,8635.0
2025-11-28,PN,INS,38125.0
2025-11-28,PN,OTR,1524.0
2025-11-29,PN,ENE,37276.0
2025-11-29,PN,MOB,8543.0
2025-11-29,PN,INS,37507.0
2025-11-29,PN,OTR,2882.0
2025-11-30,PN,ENE,52208.0
2025-11-30,PN,MOB,8507.0
2025-11-30,PN,INS,34256.0
2025-11-30,PN,OTR,3489.0
2025-12-01,PN,ENE,44450.0
2025-12-01,PN,MOB,8508.0
2025-12-01,PN,INS,38404.0
2025-12-01,PN,OTR,1573.0
2025-12-02,PN,ENE,43741.0
2025-12-02,PN,MOB,8550.0
2025-12-02,PN,INS,18040.0
2025-12-02,PN,OTR,2500.0
2025-12-03,PN,ENE,45294.0
2025-12-03,PN,MOB,8462.0
2025-12-03,PN,INS,33713.0
2025-12-03,PN,OTR,2558.0
2025-12-04,PN,ENE,42117.0
2025-12-04,PN,MOB,8659.0
2025-12-04,PN,INS,38374.0
2025-12-04,PN,OTR,2515.0
2025-12-05,PN,ENE,42695.0
2025-12-05,PN,MOB,8742.0
2025-12-05,PN,INS,38136.0
2025-12-05,PN,OTR,3472.0
2025-12-06,PN,ENE,48288.0
2025-12-06,PN,MOB,8296.0
2025-12-06,PN,INS,37300.0
2025-12-06,PN,OTR,2887.0
2025-12-07,PN,ENE,43245.0
2025-12-07,PN,MOB,8485.0
2025-12-07,PN,INS,37909.0
2025-12-07,PN,OTR,1744.0
2025-12-08,PN,ENE,44986.0
2025-12-08,PN,MOB,8475.0
2025-12-08,PN,INS,34172.0
2025-12-08,PN,OTR,2495.0
2025-12-09,PN,ENE,51336.0
2025-12-09,PN,MOB,8337.0
2025-12-09,PN,INS,32712.0
2025-12-09,PN,OTR,2911.0
2025-12-10,PN,ENE,39387.0
2025-12-10,PN,MOB,8727.0
2025-12-10,PN,INS,37501.0
2025-12-10,PN,OTR,1951.0
2025-12-11,PN,ENE,38235.0
2025-12-11,PN,MOB,8738.0
2025-12-11,PN,INS,34560.0
2025-12-11,PN,OTR,2721.0
2025-12-12,PN,ENE,45501.0
2025-12-12,PN,MOB,8578.0
2025-12-12,PN,INS,34106.0
2025-12-12,PN,OTR,2379.0
2025-12-13,PN,ENE,41819.0
2025-12-13,PN,MOB,8348.0
2025-12-13,PN,INS,38273.0
2025-12-13,PN,OTR,1777.0
2025-12-14,PN,ENE,41256.0
2025-12-14,PN,MOB,8850.0
2025-12-14,PN,INS,27558.0
2025-12-14,PN,OTR,2336.0
2025-12-15,PN,ENE,41942.0
2025-12-15,PN,MOB,8511.0
2025-12-15,PN,INS,31857.0
2025-12-15,PN,OTR,1630.0
2025-12-16,PN,ENE,46213.0
2025-12-16,PN,MOB,8621.0
2025-12-16,PN,INS,32910.0
2025-12-16,PN,OTR,2341.0
2025-12-17,PN,ENE,48261.0
2025-12-17,PN,MOB,8134.0
2025-12-17,PN,INS,35888.0
2025-12-17,PN,OTR,2889.0
2025-12-18,PN,ENE,47675.0
2025-12-18,PN,MOB,8520.0
2025-12-18,PN,INS,36295.0
2025-12-18,PN,OTR,1674.0
2025-12-19,PN,ENE,43485.0
2025-12-19,PN,MOB,8342.0
2025-12-19,PN,INS,27303.0
2025-12-19,PN,OTR,2900.0
2025-12-20,PN,ENE,38285.0
2025-12-20,PN,MOB,8242.0
2025-12-20,PN,INS,26071.0
2025-12-20,PN,OTR,1835.0
2025-12-21,PN,ENE,43822.0
2025-12-21,PN,MOB,8421.0
2025-12-21,PN,INS,31332.0
2025-12-21,PN,OTR,2306.0
2025-12-22,PN,ENE,42473.0
2025-12-22,PN,MOB,8536.0
2025-12-22,PN,INS,28270.0
2025-12-22,PN,OTR,1586.0
2025-12-23,PN,ENE,42862.0
2025-12-23,PN,MOB,8714.0
2025-12-23,PN,INS,20873.0
2025-12-23,PN,OTR,3422.0
2025-12-24,PN,ENE,39894.0
2025-12-24,PN,MOB,8425.0
2025-12-24,PN,INS,30430.0
2025-12-24,PN,OTR,3076.0
2025-12-25,PN,ENE,43625.0
2025-12-25,PN,MOB,8610.0
2025-12-25,PN,INS,28878.0
2025-12-25,PN,OTR,1940.0
2025-12-26,PN,ENE,41376.0
2025-12-26,PN,MOB,8397.0
2025-12-26,PN,INS,24642.0
2025-12-26,PN,OTR,1899.0
2025-12-27,PN,ENE,48287.0
2025-12-27,PN,MOB,8341.0
2025-12-27,PN,INS,32087.0
2025-12-27,PN,OTR,1872.0
2025-12-28,PN,ENE,42887.0
2025-12-28,PN,MOB,8655.0
2025-12-28,PN,INS,27045.0
2025-12-28,PN,OTR,2925.0
2025-12-29,PN,ENE,44353.0
2025-12-29,PN,MOB,8776.0
2025-12-29,PN,INS,24837.0
2025-12-29,PN,OTR,1770.0
2025-12-30,PN,ENE,41631.0
2025-12-30,PN,MOB,8677.0
2025-12-30,PN,INS,26162.0
2025-12-30,PN,OTR,2987.0
2025-12-31,PN,ENE,42824.0
2025-12-31,PN,MOB,8739.0
2025-12-31,PN,INS,24972.0
2025-12-31,PN,OTR,2088.0
2026-01-01,PN,ENE,46008.0
2026-01-01,PN,MOB,8644.0
2026-01-01,PN,INS,22955.0
2026-01-01,PN,OTR,3488.0
2026-01-02,PN,ENE,42732.0
2026-01-02,PN,MOB,8423.0
2026-01-02,PN,INS,31298.0
2026-01-02,PN,OTR,2432.0
2026-01-03,PN,ENE,41183.0
2026-01-03,PN,MOB,8545.0
2026-01-03,PN,INS,27925.0
2026-01-03,PN,OTR,2349.0
2026-01-04,PN,ENE,42082.0
2026-01-04,PN,MOB,8412.0
2026-01-04,PN,INS,28710.0
2026-01-04,PN,OTR,2970.0
2026-01-05,PN,ENE,41817.0
2026-01-05,PN,MOB,8588.0
2026-01-05,PN,INS,32110.0
2026-01-05,PN,OTR,2961.0
2026-01-06,PN,ENE,39786.0
2026-01-06,PN,MOB,8643.0
2026-01-06,PN,INS,34409.0
2026-01-06,PN,OTR,1934.0
2026-01-07,PN,ENE,49330.0
2026-01-07,PN,MOB,8525.0
2026-01-07,PN,INS,30001.0
2026-01-07,PN,OTR,3270.0
2026-01-08,PN,ENE,48159.0
2026-01-08,PN,MOB,8441.0
2026-01-08,PN,INS,28611.0
2026-01-08,PN,OTR,3228.0
2026-01-09,PN,ENE,43727.0
2026-01-09,PN,MOB,8630.0
2026-01-09,PN,INS,30178.0
2026-01-09,PN,OTR,2066.0
2026-01-10,PN,ENE,47491.0
2026-01-10,PN,MOB,8608.0
2026-01-10,PN,INS,30069.0
2026-01-10,PN,OTR,1842.0
2026-01-11,PN,ENE,41575.0
2026-01-11,PN,MOB,8565.0
2026-01-11,PN,INS,35985.0
2026-01-11,PN,OTR,2361.0
2026-01-12,PN,ENE,47498.0
2026-01-12,PN,MOB,8409.0
2026-01-12,PN,INS,26944.0
2026-01-12,PN,OTR,2452.0
2026-01-13,PN,ENE,44401.0
2026-01-13,PN,MOB,8494.0
2026-01-13,PN,INS,32110.0
2026-01-13,PN,OTR,2001.0
2026-01-14,PN,ENE,39023.0
2026-01-14,PN,MOB,8384.0
2026-01-14,PN,INS,38142.0
2026-01-14,PN,OTR,1984.0
2026-01-15,PN,ENE,42287.0
2026-01-15,PN,MOB,8379.0
2026-01-15,PN,INS,33726.0
2026-01-15,PN,OTR,2774.0
2026-01-16,PN,ENE,42342.0
2026-01-16,PN,MOB,8590.0
2026-01-16,PN,INS,33116.0
2026-01-16,PN,OTR,3278.0
2026-01-17,PN,ENE,48825.0
2026-01-17,PN,MOB,8326.0
2026-01-17,PN,INS,29416.0
2026-01-17,PN,OTR,1897.0
2026-01-18,PN,ENE,46403.0
2026-01-18,PN,MOB,8361.0
2026-01-18,PN,INS,28433.0
2026-01-18,PN,OTR,2535.0
2026-01-19,PN,ENE,45532.0
2026-01-19,PN,MOB,8474.0
2026-01-19,PN,INS,33609.0
2026-01-19,PN,OTR,1657.0
2026-01-20,PN,ENE,48888.0
2026-01-20,PN,MOB,8460.0
2026-01-20,PN,INS,40696.0
2026-01-20,PN,OTR,2853.0
2026-01-21,PN,ENE,46703.0
2026-01-21,PN,MOB,8413.0
2026-01-21,PN,INS,39552.0
2026-01-21,PN,OTR,2031.0
2026-01-22,PN,ENE,41508.0
2026-01-22,PN,MOB,8221.0
2026-01-22,PN,INS,30689.0
2026-01-22,PN,OTR,1780.0
2026-01-23,PN,ENE,46084.0
2026-01-23,PN,MOB,8380.0
2026-01-23,PN,INS,28957.0
2026-01-23,PN,OTR,2259.0
2026-01-24,PN,ENE,51868.0
2026-01-24,PN,MOB,8356.0
2026-01-24,PN,INS,33298.0
2026-01-24,PN,OTR,3078.0
2026-01-25,PN,ENE,43829.0
2026-01-25,PN,MOB,8475.0
2026-01-25,PN,INS,29920.0
2026-01-25,PN,OTR,2522.0
2026-01-26,PN,ENE,50307.0
2026-01-26,PN,MOB,8611.0
2026-01-26,PN,INS,31716.0
2026-01-26,PN,OTR,2441.0
2026-01-27,PN,ENE,40868.0
2026-01-27,PN,MOB,8747.0
2026-01-27,PN,INS,31655.0
2026-01-27,PN,OTR,3110.0
2026-01-28,PN,ENE,42881.0
2026-01-28,PN,MOB,8770.0
2026-01-28,PN,INS,35006.0
2026-01-28,PN,OTR,1683.0
2026-01-29,PN,ENE,43638.0
2026-01-29,PN,MOB,8443.0
2026-01-29,PN,INS,23534.0
2026-01-29,PN,OTR,1578.0
2026-01-30,PN,ENE,40380.0
2026-01-30,PN,MOB,8439.0
2026-01-30,PN,INS,29744.0
2026-01-30,PN,OTR,1615.0
2026-01-31,PN,ENE,45365.0
2026-01-31,PN,MOB,8614.0
2026-01-31,PN,INS,24644.0
2026-01-31,PN,OTR,1586.0
2026-02-01,PN,ENE,42410.0
2026-02-01,PN,MOB,8515.0
2026-02-01,PN,INS,26984.0
2026-02-01,PN,OTR,3307.0
2026-02-02,PN,ENE,41947.0
2026-02-02,PN,MOB,8470.0
2026-02-02,PN,INS,30432.0
2026-02-02,PN,OTR,2873.0
2026-02-03,PN,ENE,40210.0
2026-02-03,PN,MOB,8330.0
2026-02-03,PN,INS,29412.0
2026-02-03,PN,OTR,1747.0
2026-02-04,PN,ENE,43532.0
2026-02-04,PN,MOB,8416.0
2026-02-04,PN,INS,26588.0
2026-02-04,PN,OTR,3443.0
2026-02-05,PN,ENE,42773.0
2026-02-05,PN,MOB,8180.0
2026-02-05,PN,INS,29061.0
2026-02-05,PN,OTR,3232.0
2026-02-06,PN,ENE,49827.0
2026-02-06,PN,MOB,8271.0
2026-02-06,PN,INS,25259.0
2026-02-06,PN,OTR,2534.0
2026-02-07,PN,ENE,37326.0
2026-02-07,PN,MOB,8341.0
2026-02-07,PN,INS,25317.0
2026-02-07,PN,OTR,1530.0
2026-02-08,PN,ENE,47036.0
2026-02-08,PN,MOB,8353.0
2026-02-08,PN,INS,29127.0
2026-02-08,PN,OTR,1930.0
2026-02-09,PN,ENE,45943.0
2026-02-09,PN,MOB,8405.0
2026-02-09,PN,INS,34363.0
2026-02-09,PN,OTR,2743.0
2026-02-10,PN,ENE,42141.0
2026-02-10,PN,MOB,8300.0
2026-02-10,PN,INS,30820.0
2026-02-10,PN,OTR,2500.0
2026-02-11,PN,ENE,45854.0
2026-02-11,PN,MOB,8157.0
2026-02-11,PN,INS,34508.0
2026-02-11,PN,OTR,2173.0
2026-02-12,PN,ENE,42224.0
2026-02-12,PN,MOB,8646.0
2026-02-12,PN,INS,34778.0
2026-02-12,PN,OTR,3443.0
2026-02-13,PN,ENE,39868.0
2026-02-13,PN,MOB,8635.0
2026-02-13,PN,INS,20841.0
2026-02-13,PN,OTR,2049.0
2026-02-14,PN,ENE,42098.0
2026-02-14,PN,MOB,8354.0
2026-02-14,PN,INS,24686.0
2026-02-14,PN,OTR,2098.0
2026-02-15,PN,ENE,41651.0
2026-02-15,PN,MOB,8532.0
2026-02-15,PN,INS,29304.0
2026-02-15,PN,OTR,2675.0
2026-02-16,PN,ENE,45601.0
2026-02-16,PN,MOB,8422.0
2026-02-16,PN,INS,31763.0
2026-02-16,PN,OTR,3167.0
2026-02-17,PN,ENE,47217.0
2026-02-17,PN,MOB,8745.0
2026-02-17,PN,INS,28618.0
2026-02-17,PN,OTR,2251.0
2026-02-18,PN,ENE,37481.0
2026-02-18,PN,MOB,8321.0
2026-02-18,PN,INS,26493.0
2026-02-18,PN,OTR,3017.0
2026-02-19,PN,ENE,39141.0
2026-02-19,PN,MOB,8307.0
2026-02-19,PN,INS,28935.0
2026-02-19,PN,OTR,1859.0
2026-02-20,PN,ENE,49965.0
2026-02-20,PN,MOB,8545.0
2026-02-20,PN,INS,37519.0
2026-02-20,PN,OTR,3295.0
2026-02-21,PN,ENE,39693.0
2026-02-21,PN,MOB,8565.0
2026-02-21,PN,INS,25034.0
2026-02-21,PN,OTR,1768.0
2026-02-22,PN,ENE,39890.0
2026-02-22,PN,MOB,8486.0
2026-02-22,PN,INS,27314.0
2026-02-22,PN,OTR,1635.0
2026-02-23,PN,ENE,40381.0
2026-02-23,PN,MOB,8292.0
2026-02-23,PN,INS,25008.0
2026-02-23,PN,OTR,2890.0
2026-02-24,PN,ENE,45068.0
2026-02-24,PN,MOB,8721.0
2026-02-24,PN,INS,19397.0
2026-02-24,PN,OTR,2905.0
2026-02-25,PN,ENE,49314.0
2026-02-25,PN,MOB,8753.0
2026-02-25,PN,INS,33964.0
2026-02-25,PN,OTR,3399.0
2026-02-26,PN,ENE,44748.0
2026-02-26,PN,MOB,8643.0
2026-02-26,PN,INS,30405.0
2026-02-26,PN,OTR,3469.0
2026-02-27,PN,ENE,44178.0
2026-02-27,PN,MOB,8706.0
2026-02-27,PN,INS,36487.0
2026-02-27,PN,OTR,3481.0
2026-02-28,PN,ENE,40842.0
2026-02-28,PN,MOB,8520.0
2026-02-28,PN,INS,31278.0
2026-02-28,PN,OTR,3300.0
2026-03-01,PN,ENE,42886.0
