fecha,equipo_id,horas_operativas,horas_parada,toneladas_procesadas,toneladas_fuera_especificacion,capacidad_nominal_tmh,turno
2026-06-02,PS-EQ-02,24.0,0.0,11625.3,259.2,516.0,
2027-06-20,PS-EQ-07,24.0,0.0,8060.7,148.2,420.0,
2024-08-31,PS-EQ-06,24.0,0.0,7275.0,178.5,360.0,
2026-10-26,PS-EQ-01,24.0,0.0,13747.2,304.6,624.0,
2027-08-08,PS-EQ-07,24.0,0.0,8776.4,145.8,420.0,
2026-12-17,PS-EQ-02,24.0,0.0,11379.9,146.6,516.0,
2025-09-19,PS-EQ-02,22.9,1.1,10992.1,175.3,516.0,
2025-05-12,PS-EQ-08,24.0,0.0,9938.5,234.2,480.0,
2026-08-24,PS-EQ-02,24.0,0.0,10966.1,247.3,516.0,
2025-06-25,PS-EQ-04,24.0,0.0,11647.4,237.7,552.0,
2025-08-15,PS-EQ-05,24.0,0.0,6938.2,118.3,360.0,
2025-05-09,PS-EQ-07,24.0,0.0,8755.2,196.7,420.0,
2024-12-09,PS-EQ-08,4.0,20.0,1486.4,28.9,480.0,
2025-05-19,PS-EQ-07,24.0,0.0,9574.7,271.3,420.0,
2027-12-15,PS-EQ-10,24.0,0.0,13898.3,298.0,600.0,
2025-03-09,PS-EQ-10,22.7,1.3,11709.6,246.3,600.0,
2026-08-31,PS-EQ-04,24.0,0.0,12756.0,371.8,552.0,
2026-03-29,PS-EQ-08,24.0,0.0,10780.8,65.1,480.0,
2024-10-05,PS-EQ-07,10.13,0.0,4188.2,71.8,420.0,3.0
2025-08-11,PS-EQ-02,24.0,0.0,11655.1,205.4,516.0,
2027-02-18,PS-EQ-08,24.0,0.0,11176.1,176.0,480.0,
2027-06-18,PS-EQ-07,24.0,0.0,8243.0,213.7,420.0,
2025-09-01,PS-EQ-04,24.0,0.0,12425.8,118.7,552.0,
2026-11-30,PS-EQ-07,24.0,0.0,8982.3,140.8,420.0,
2025-04-24,PS-EQ-07,24.0,0.0,9113.1,179.1,420.0,
2027-11-15,PS-EQ-07,24.0,0.0,8233.1,117.2,420.0,
2027-02-10,PS-EQ-01,24.0,0.0,13602.5,63.7,624.0,
2027-01-19,PS-EQ-08,24.0,0.0,10455.2,232.8,480.0,
2026-08-24,PS-EQ-08,24.0,0.0,9869.0,162.8,480.0,
2025-10-30,PS-EQ-09,24.0,0.0,6742.4,101.4,312.0,
2025-07-06,PS-EQ-06,24.0,0.0,8024.0,124.8,360.0,
2027-08-21,PS-EQ-10,24.0,0.0,13893.5,378.9,600.0,
2027-06-23,PS-EQ-09,24.0,0.0,6746.2,122.5,312.0,
2026-10-29,PS-EQ-03,18.1,5.9,7271.9,80.1,456.0,
2025-02-25,PS-EQ-10,24.0,0.0,12296.5,325.0,600.0,
2027-12-19,PS-EQ-03,24.0,0.0,8801.7,193.9,456.0,
2027-11-09,PS-EQ-06,19.1,4.9,6085.5,260.6,360.0,
2024-10-21,PS-EQ-03,24.0,0.0,10822.6,251.0,456.0,
2026-03-21,PS-EQ-01,24.0,0.0,11886.4,130.7,624.0,
2026-05-22,PS-EQ-08,24.0,0.0,10299.0,240.8,480.0,
2027-06-21,PS-EQ-06,24.0,0.0,8332.9,54.1,360.0,
2026-05-13,PS-EQ-02,24.0,0.0,11535.5,249.9,516.0,
2024-11-18,PS-EQ-09,20.5,3.5,5353.1,53.7,312.0,
2026-04-19,PS-EQ-05,24.0,0.0,7757.4,180.7,360.0,
2027-02-07,PS-EQ-02,24.0,0.0,11602.5,227.6,516.0,
2027-03-09,PS-EQ-04,24.0,0.0,11806.0,320.4,552.0,
2024-09-23,PS-EQ-08,1.05,2.34,565.9,87.6,480.0,1.0
2027-07-20,PS-EQ-09,24.0,0.0,7029.8,128.3,312.0,
2025-09-01,PS-EQ-05,24.0,0.0,7590.4,124.7,360.0,
2026-02-06,PS-EQ-03,24.0,0.0,10478.5,218.5,456.0,
2025-06-11,PS-EQ-01,24.0,0.0,12262.6,318.5,624.0,
2025-03-27,PS-EQ-04,18.6,5.4,9591.7,258.2,552.0,
2025-03-27,PS-EQ-01,24.0,0.0,14309.1,228.1,624.0,
2027-09-20,PS-EQ-06,22.1,1.9,7176.3,152.0,360.0,
2025-10-30,PS-EQ-08,24.0,0.0,10233.2,243.1,480.0,
2027-04-03,PS-EQ-08,24.0,0.0,10468.8,180.9,480.0,
2026-11-12,PS-EQ-05,16.4,7.6,5593.7,63.3,360.0,
2027-07-22,PS-EQ-06,7.0,17.0,2260.4,37.6,360.0,
2026-03-19,PS-EQ-05,7.2,16.8,2369.8,31.4,360.0,
2026-07-05,PS-EQ-06,24.0,0.0,8312.3,148.2,360.0,
2027-08-19,PS-EQ-02,9.6,14.4,4235.2,72.4,516.0,
2026-09-01,PS-EQ-10,24.0,0.0,13223.7,135.3,600.0,
2026-10-02,PS-EQ-07,24.0,0.0,9979.2,173.3,420.0,
2026-12-09,PS-EQ-10,24.0,0.0,13194.4,365.9,600.0,
2025-05-21,PS-EQ-03,24.0,0.0,9300.3,152.6,456.0,
2027-03-05,PS-EQ-03,24.0,0.0,9904.7,185.0,456.0,
2026-08-19,PS-EQ-09,24.0,0.0,7027.4,132.0,312.0,
2026-08-17,PS-EQ-07,24.0,0.0,9384.8,99.4,420.0,
2027-01-05,PS-EQ-05,24.0,0.0,7704.9,189.4,360.0,
2026-06-30,PS-EQ-09,24.0,0.0,7321.4,0.0,312.0,
2026-06-22,PS-EQ-07,24.0,0.0,9538.6,113.0,420.0,
2027-10-15,PS-EQ-02,24.0,0.0,11764.7,139.5,516.0,
2025-03-22,PS-EQ-09,24.0,0.0,6789.0,53.3,312.0,
2027-09-03,PS-EQ-02,24.0,0.0,12260.2,363.0,516.0,
2026-06-23,PS-EQ-03,24.0,0.0,10242.1,317.2,456.0,
2025-11-15,PS-EQ-06,24.0,0.0,7810.9,122.9,360.0,
2026-04-02,PS-EQ-09,24.0,0.0,6652.6,13.1,312.0,
2024-09-07,PS-EQ-07,24.0,0.0,9076.1,168.4,420.0,
2026-03-22,PS-EQ-08,24.0,0.0,10027.0,313.2,480.0,
2024-10-13,PS-EQ-09,22.6,1.4,6031.7,92.5,312.0,
2027-08-30,PS-EQ-09,24.0,0.0,7006.1,172.4,312.0,
2026-11-25,PS-EQ-09,24.0,0.0,6897.1,191.3,312.0,
2025-09-21,PS-EQ-06,24.0,0.0,7122.2,94.2,360.0,
2026-06-30,PS-EQ-01,24.0,0.0,13299.8,327.5,624.0,
2025-04-30,PS-EQ-08,24.0,0.0,11188.2,225.5,480.0,
2026-10-18,PS-EQ-08,24.0,0.0,9282.8,197.8,480.0,
2027-03-03,PS-EQ-01,16.3,7.7,7841.4,222.3,624.0,
2026-08-06,PS-EQ-05,24.0,0.0,7298.7,17.1,360.0,
2024-08-21,PS-EQ-09,24.0,0.0,5670.6,14.6,312.0,
2025-02-13,PS-EQ-10,24.0,0.0,12624.8,297.3,600.0,
2024-07-28,PS-EQ-02,19.8,4.2,8722.7,239.4,516.0,
2027-02-05,PS-EQ-05,24.0,0.0,8495.6,280.2,360.0,
2027-01-23,PS-EQ-09,22.2,1.8,6633.2,204.0,312.0,
2026-05-12,PS-EQ-07,24.0,0.0,9422.0,169.8,420.0,
2026-03-05,PS-EQ-04,24.0,0.0,12539.3,209.5,552.0,
2027-12-07,PS-EQ-04,24.0,0.0,11812.8,383.9,552.0,
2024-12-06,PS-EQ-05,24.0,0.0,8269.7,254.9,360.0,
2024-12-09,PS-EQ-10,24.0,0.0,12912.8,276.4,600.0,
2027-09-06,PS-EQ-01,24.0,0.0,13265.3,230.8,624.0,
2025-02-14,PS-EQ-02,24.0,0.0,9845.7,34.9,516.0,
2027-01-12,PS-EQ-07,24.0,0.0,7918.0,132.7,420.0,
2025-10-19,PS-EQ-04,15.6,8.4,7799.7,63.8,552.0,
2026-03-01,PS-EQ-02,24.0,0.0,10037.9,28.2,516.0,
2024-08-23,PS-EQ-07,24.0,0.0,8751.9,56.6,420.0,
2025-04-20,PS-EQ-03,24.0,0.0,9450.4,321.3,456.0,
2027-10-07,PS-EQ-01,15.3,8.7,8824.9,185.6,624.0,
2026-08-16,PS-EQ-10,24.0,0.0,12763.2,191.2,600.0,
2027-01-27,PS-EQ-10,24.0,0.0,12404.8,234.5,600.0,
2024-11-28,PS-EQ-04,24.0,0.0,11604.9,238.9,552.0,
2027-07-24,PS-EQ-06,24.0,0.0,7732.5,158.0,360.0,
2026-03-01,PS-EQ-08,24.0,0.0,9593.0,300.8,480.0,
2027-06-01,PS-EQ-03,24.0,0.0,10690.3,121.9,456.0,
2027-11-21,PS-EQ-10,24.0,0.0,12399.9,327.7,600.0,
2026-12-10,PS-EQ-09,24.0,0.0,6894.2,99.9,312.0,
2027-02-03,PS-EQ-01,24.0,0.0,13257.7,569.5,624.0,
2025-11-27,PS-EQ-05,23.4,0.6,8030.6,167.8,360.0,
2025-08-25,PS-EQ-05,24.0,0.0,7215.6,94.4,360.0,
2027-02-12,PS-EQ-02,24.0,0.0,12153.7,94.9,516.0,
2025-11-22,PS-EQ-09,24.0,0.0,6516.3,164.0,312.0,
2027-12-29,PS-EQ-01,24.0,0.0,13774.2,241.9,624.0,
2027-02-26,PS-EQ-08,24.0,0.0,10663.4,290.2,480.0,
2027-05-21,PS-EQ-02,24.0,0.0,11224.7,257.7,516.0,
2025-01-09,PS-EQ-02,24.0,0.0,11387.7,177.4,516.0,
2025-11-03,PS-EQ-02,24.0,0.0,10844.5,182.1,516.0,
2027-02-08,PS-EQ-07,24.0,0.0,8825.8,197.5,420.0,
2025-06-25,PS-EQ-07,24.0,0.0,9643.5,207.4,420.0,
2025-04-22,PS-EQ-08,24.0,0.0,9826.1,283.2,480.0,
2027-05-11,PS-EQ-09,24.0,0.0,6984.6,248.9,312.0,
2026-07-19,PS-EQ-04,24.0,0.0,11643.2,203.0,552.0,
2026-05-17,PS-EQ-02,24.0,0.0,11368.3,190.9,516.0,
2025-06-10,PS-EQ-07,14.0,10.0,5704.7,182.4,420.0,
2026-08-28,PS-EQ-10,24.0,0.0,13351.0,138.9,600.0,
2027-04-10,PS-EQ-06,10.8,13.2,3645.4,29.9,360.0,
2027-05-10,PS-EQ-07,22.7,1.3,8630.5,135.6,420.0,
2025-11-19,PS-EQ-07,24.0,0.0,9368.9,194.1,420.0,
2026-12-11,PS-EQ-04,24.0,0.0,11857.2,136.5,552.0,
2026-05-07,PS-EQ-05,24.0,0.0,7998.4,139.7,360.0,
2026-06-25,PS-EQ-02,24.0,0.0,9914.3,112.4,516.0,
2026-02-10,PS-EQ-10,24.0,0.0,12933.2,369.8,600.0,
2026-04-04,PS-EQ-07,22.0,2.0,7742.5,162.1,420.0,
2026-12-02,PS-EQ-07,24.0,0.0,9348.9,190.3,420.0,
2024-11-01,PS-EQ-07,2.48,0.0,973.9,140.9,420.0,3.0
2027-05-13,PS-EQ-09,23.4,0.6,6841.2,196.6,312.0,
2027-08-28,PS-EQ-05,16.9,7.1,5572.2,109.3,360.0,
2026-03-26,PS-EQ-04,24.0,0.0,10321.8,265.9,552.0,
2027-11-29,PS-EQ-01,24.0,0.0,13880.7,390.7,624.0,
2026-09-10,PS-EQ-09,24.0,0.0,6702.4,220.4,312.0,
2027-02-20,PS-EQ-03,24.0,0.0,10543.4,240.0,456.0,
2025-02-26,PS-EQ-04,18.3,5.7,9518.8,220.9,552.0,
2025-05-24,PS-EQ-02,24.0,0.0,12013.7,149.4,516.0,
2024-10-22,PS-EQ-09,24.0,0.0,6649.3,163.3,312.0,
2027-09-01,PS-EQ-04,9.0,15.0,3896.2,65.7,552.0,
2024-08-06,PS-EQ-08,24.0,0.0,11205.8,201.3,480.0,
2025-07-28,PS-EQ-09,24.0,0.0,7296.2,71.0,312.0,
2025-06-28,PS-EQ-06,24.0,0.0,8109.0,148.7,360.0,
2025-03-19,PS-EQ-07,15.5,8.5,5778.7,147.7,420.0,
2026-10-08,PS-EQ-07,24.0,0.0,9209.2,147.0,420.0,
2027-12-14,PS-EQ-02,24.0,0.0,11554.7,279.3,516.0,
2025-03-29,PS-EQ-01,24.0,0.0,14774.8,317.8,624.0,
2025-11-01,PS-EQ-10,24.0,0.0,12859.5,175.8,600.0,
2027-06-07,PS-EQ-04,21.8,2.2,9925.4,132.5,552.0,
2025-01-06,PS-EQ-10,15.7,8.3,7930.6,197.8,600.0,
2027-04-04,PS-EQ-04,14.3,9.7,7814.7,175.2,552.0,
2027-04-01,PS-EQ-08,22.4,1.6,9243.1,200.8,480.0,
2026-04-18,PS-EQ-02,24.0,0.0,10558.0,188.8,516.0,
2025-06-17,PS-EQ-08,24.0,0.0,10124.0,224.7,480.0,
2026-07-08,PS-EQ-01,24.0,0.0,12924.6,166.7,624.0,
2025-02-09,PS-EQ-04,24.0,0.0,12103.6,293.2,552.0,
2026-04-17,PS-EQ-10,18.2,5.8,9343.5,111.4,600.0,
2027-05-12,PS-EQ-10,24.0,0.0,12883.0,268.4,600.0,
2024-07-16,PS-EQ-04,21.8,2.2,9982.2,217.2,552.0,
2027-07-02,PS-EQ-04,24.0,0.0,12155.3,274.3,552.0,
2025-05-02,PS-EQ-09,24.0,0.0,6694.3,140.6,312.0,
2026-06-13,PS-EQ-04,24.0,0.0,13115.5,238.1,552.0,
2025-03-17,PS-EQ-10,24.0,0.0,13054.3,399.9,600.0,
2026-10-10,PS-EQ-10,24.0,0.0,12570.0,439.7,600.0,
2027-01-26,PS-EQ-09,24.0,0.0,6374.0,121.6,312.0,
2026-01-09,PS-EQ-06,18.6,5.4,6130.8,161.3,360.0,
2025-07-20,PS-EQ-07,24.0,0.0,9070.9,217.6,420.0,
2025-01-22,PS-EQ-08,24.0,0.0,11107.1,156.5,480.0,
2025-09-14,PS-EQ-05,19.9,4.1,6771.4,83.9,360.0,
2024-09-24,PS-EQ-10,24.0,0.0,13179.3,194.8,600.0,
2027-04-17,PS-EQ-09,23.5,0.5,6445.7,8.8,312.0,
2024-11-03,PS-EQ-05,24.0,0.0,7420.2,116.6,360.0,
2026-12-02,PS-EQ-10,24.0,0.0,12504.2,,600.0,
2026-02-02,PS-EQ-08,24.0,0.0,10819.9,62.1,480.0,
2025-11-29,PS-EQ-08,24.0,0.0,10598.8,147.0,480.0,
2027-11-09,PS-EQ-09,24.0,0.0,6597.2,228.0,312.0,
2027-10-04,PS-EQ-08,17.1,6.9,7474.3,160.0,480.0,
2025-03-10,PS-EQ-10,24.0,0.0,12517.0,190.9,600.0,
2027-06-04,PS-EQ-04,24.0,0.0,12620.2,285.0,552.0,
2024-09-09,PS-EQ-02,24.0,0.0,12083.3,372.3,516.0,
2027-03-11,PS-EQ-10,24.0,0.0,12231.8,272.3,600.0,
2027-11-02,PS-EQ-10,24.0,0.0,12193.2,195.8,600.0,
2026-04-04,PS-EQ-08,23.3,0.7,8310.5,149.5,480.0,
2026-09-07,PS-EQ-06,21.4,2.6,6853.6,106.6,360.0,
2027-03-08,PS-EQ-04,24.0,0.0,11392.6,175.2,552.0,
2026-07-18,PS-EQ-09,24.0,0.0,6584.9,,312.0,
2024-10-01,PS-EQ-08,16.7,0.0,7289.0,133.0,480.0,2.0
2027-01-20,PS-EQ-09,21.7,2.3,6161.8,119.2,312.0,
2024-10-15,PS-EQ-10,24.0,0.0,13089.1,342.6,600.0,
2024-10-18,PS-EQ-08,3.59,0.0,1374.8,58.0,480.0,1.0
2026-10-20,PS-EQ-10,24.0,0.0,12523.1,251.8,600.0,
2027-05-27,PS-EQ-01,20.1,3.9,10606.6,345.0,624.0,
2025-03-02,PS-EQ-07,24.0,0.0,8647.3,130.1,420.0,
2026-04-16,PS-EQ-08,24.0,0.0,10018.6,261.0,480.0,
2026-07-24,PS-EQ-07,24.0,0.0,8654.3,98.8,420.0,
2025-03-20,PS-EQ-10,24.0,0.0,11484.6,352.8,600.0,
2026-08-12,PS-EQ-08,4.0,20.0,1737.4,63.1,480.0,
2027-04-30,PS-EQ-01,17.1,6.9,9324.3,140.4,624.0,
2025-07-29,PS-EQ-09,24.0,0.0,6129.1,178.4,312.0,
2025-09-07,PS-EQ-10,24.0,0.0,11863.8,303.2,600.0,
2026-07-23,PS-EQ-09,24.0,0.0,6586.7,239.8,312.0,
2027-04-18,PS-EQ-03,24.0,0.0,10004.8,266.1,456.0,
2025-08-08,PS-EQ-03,24.0,0.0,9984.8,318.1,456.0,
2025-04-09,PS-EQ-01,24.0,0.0,13710.7,202.4,624.0,
2024-12-17,PS-EQ-05,24.0,0.0,7571.5,63.4,360.0,
2026-09-26,PS-EQ-04,24.0,0.0,12765.9,317.5,552.0,
2026-09-16,PS-EQ-02,24.0,0.0,10236.4,162.6,516.0,
2027-06-10,PS-EQ-10,24.0,0.0,13340.7,331.4,600.0,
2026-11-28,PS-EQ-08,24.0,0.0,10700.6,180.7,480.0,
2026-11-21,PS-EQ-02,18.7,5.3,8690.8,182.7,516.0,
2025-04-23,PS-EQ-06,24.0,0.0,8443.6,193.9,360.0,
2026-10-31,PS-EQ-01,22.7,1.3,12251.8,217.3,624.0,
2025-05-04,PS-EQ-04,24.0,0.0,10813.8,347.2,552.0,
2026-02-19,PS-EQ-09,24.0,0.0,7154.4,139.1,312.0,
2027-02-02,PS-EQ-05,24.0,0.0,7242.4,166.1,360.0,
2024-08-03,PS-EQ-07,22.8,1.2,8188.7,194.7,420.0,
2027-08-08,PS-EQ-10,24.0,0.0,13097.7,166.7,600.0,
2026-08-23,PS-EQ-09,24.0,0.0,7105.6,138.8,312.0,
2025-09-23,PS-EQ-03,24.0,0.0,9665.1,165.3,456.0,
2026-01-31,PS-EQ-03,24.0,0.0,9399.9,264.2,456.0,
2024-10-20,PS-EQ-08,3.7,13.05,1492.7,36.9,480.0,3.0
2025-04-22,PS-EQ-10,24.0,0.0,13478.8,345.1,600.0,
2025-01-31,PS-EQ-01,24.0,0.0,12898.4,184.4,624.0,
2026-02-24,PS-EQ-02,24.0,0.0,10793.1,268.6,516.0,
2026-09-22,PS-EQ-10,24.0,0.0,13127.6,183.7,600.0,
2027-03-31,PS-EQ-06,24.0,0.0,7159.5,192.3,360.0,
2027-11-02,PS-EQ-01,24.0,0.0,14645.2,86.4,624.0,
2027-11-01,PS-EQ-05,24.0,0.0,8050.7,127.3,360.0,
2025-03-06,PS-EQ-05,24.0,0.0,7528.1,69.1,360.0,
2026-06-24,PS-EQ-05,24.0,0.0,8413.3,139.8,360.0,
2026-11-21,PS-EQ-07,24.0,0.0,9402.9,302.4,420.0,
2024-11-04,PS-EQ-08,2.04,5.29,852.6,65.5,480.0,1.0
2026-09-03,PS-EQ-10,24.0,0.0,13522.9,262.6,600.0,
2026-12-30,PS-EQ-01,24.0,0.0,13507.9,179.8,624.0,
2026-07-30,PS-EQ-02,9.5,14.5,4717.3,108.2,516.0,
2025-04-15,PS-EQ-01,24.0,0.0,13373.2,542.3,624.0,
2027-07-13,PS-EQ-01,24.0,0.0,14049.1,380.2,624.0,
2025-02-10,PS-EQ-10,24.0,0.0,13104.8,300.9,600.0,
2024-12-30,PS-EQ-03,24.0,0.0,9640.8,287.4,456.0,
2026-12-15,PS-EQ-02,24.0,0.0,10823.0,19.7,516.0,
2026-10-18,PS-EQ-09,24.0,0.0,6797.9,177.7,312.0,
2024-10-13,PS-EQ-02,24.0,0.0,10442.9,158.6,516.0,
2025-11-29,PS-EQ-01,24.0,0.0,14263.0,144.1,624.0,
2026-11-01,PS-EQ-07,24.0,0.0,9661.3,170.1,420.0,
2026-02-27,PS-EQ-01,24.0,0.0,13487.4,383.9,624.0,
2027-02-05,PS-EQ-03,24.0,0.0,9879.6,71.7,456.0,
2026-07-07,PS-EQ-01,24.0,0.0,12609.4,51.1,624.0,
2025-07-02,PS-EQ-03,24.0,0.0,10417.5,134.4,456.0,
2025-02-02,PS-EQ-01,24.0,0.0,12667.8,368.0,624.0,
2026-09-18,PS-EQ-10,24.0,0.0,12169.8,331.6,600.0,
2027-01-29,PS-EQ-01,22.0,2.0,12725.6,197.4,624.0,
2026-07-18,PS-EQ-10,24.0,0.0,12572.2,125.8,600.0,
2025-10-29,PS-EQ-08,24.0,0.0,11404.8,151.3,480.0,
2026-03-07,PS-EQ-09,24.0,0.0,6352.4,155.0,312.0,
2024-10-28,PS-EQ-05,24.0,0.0,8155.9,262.7,360.0,
2025-05-02,PS-EQ-07,24.0,0.0,9923.0,50.8,420.0,
2026-06-17,PS-EQ-02,24.0,0.0,11317.4,270.1,516.0,
2027-11-10,PS-EQ-03,24.0,0.0,10044.9,34.5,456.0,
2027-04-16,PS-EQ-07,24.0,0.0,9314.0,93.3,420.0,
2027-03-18,PS-EQ-06,24.0,0.0,8553.6,271.6,360.0,
2024-11-17,PS-EQ-05,17.3,6.7,6165.7,114.6,360.0,
2024-11-14,PS-EQ-06,24.0,0.0,7836.6,143.1,360.0,
2025-07-22,PS-EQ-07,24.0,0.0,9655.4,192.2,420.0,
2025-07-19,PS-EQ-09,21.4,2.6,6372.2,194.0,312.0,
2024-08-14,PS-EQ-05,24.0,0.0,7250.7,68.9,360.0,
2027-03-28,PS-EQ-02,24.0,0.0,11318.1,329.2,516.0,
2027-11-09,PS-EQ-07,24.0,0.0,9108.8,56.4,420.0,
2024-11-29,PS-EQ-09,24.0,0.0,7147.6,94.0,312.0,
2025-04-05,PS-EQ-02,20.5,3.5,9829.6,271.9,516.0,
2025-03-09,PS-EQ-02,24.0,0.0,11138.6,226.5,516.0,
2027-12-14,PS-EQ-10,24.0,0.0,13351.7,403.2,600.0,
2027-06-03,PS-EQ-03,24.0,0.0,8785.3,69.2,456.0,
2027-12-05,PS-EQ-04,21.4,2.6,10013.3,149.6,552.0,
2025-05-27,PS-EQ-02,24.0,0.0,9988.1,155.8,516.0,
2027-10-14,PS-EQ-07,24.0,0.0,8743.8,84.5,420.0,
2024-10-17,PS-EQ-08,2.59,0.0,1006.7,76.9,480.0,2.0
2027-11-17,PS-EQ-10,12.1,11.9,6807.6,191.7,600.0,
2026-02-22,PS-EQ-04,24.0,0.0,11131.1,326.4,552.0,
2027-09-30,PS-EQ-06,24.0,0.0,7632.3,138.9,360.0,
2027-03-30,PS-EQ-03,24.0,0.0,10061.5,33.8,456.0,
2027-09-24,PS-EQ-02,24.0,0.0,11399.6,260.8,516.0,
2026-07-06,PS-EQ-01,22.7,1.3,12499.2,86.3,624.0,
2024-09-24,PS-EQ-09,24.0,0.0,6835.8,197.2,312.0,
2026-09-21,PS-EQ-10,24.0,0.0,12913.5,243.0,600.0,
2027-04-29,PS-EQ-02,17.2,6.8,8362.0,130.5,516.0,
2025-07-23,PS-EQ-04,24.0,0.0,12523.8,,552.0,
2025-08-03,PS-EQ-05,24.0,0.0,8096.5,175.9,360.0,
2027-11-27,PS-EQ-01,24.0,0.0,14197.3,68.1,624.0,
2025-10-28,PS-EQ-08,4.0,20.0,1664.1,31.0,480.0,
2024-11-05,PS-EQ-03,24.0,0.0,9873.8,214.4,456.0,
2026-08-05,PS-EQ-09,24.0,0.0,6958.4,129.9,312.0,
2026-08-21,PS-EQ-09,24.0,0.0,6621.2,195.3,312.0,
2027-05-04,PS-EQ-08,24.0,0.0,10676.1,124.2,480.0,
2027-03-23,PS-EQ-03,24.0,0.0,10344.7,376.5,456.0,
2024-10-23,PS-EQ-03,24.0,0.0,10345.4,158.5,456.0,
2026-03-28,PS-EQ-08,24.0,0.0,10221.1,249.8,480.0,
2025-08-01,PS-EQ-06,24.0,0.0,8158.4,102.0,360.0,
2026-04-02,PS-EQ-06,11.2,12.8,3801.3,118.5,360.0,
2025-07-25,PS-EQ-09,24.0,0.0,6816.2,125.0,312.0,
2025-06-19,PS-EQ-03,24.0,0.0,9493.9,248.2,456.0,
2024-11-04,PS-EQ-08,6.26,2.28,2703.9,3.4,480.0,3.0
2024-11-14,PS-EQ-10,22.8,1.2,12573.7,25.4,600.0,
2026-07-27,PS-EQ-01,15.2,8.8,8945.1,221.7,624.0,
2024-11-20,PS-EQ-08,0.33,1.93,81.6,0.0,480.0,2.0
2027-06-09,PS-EQ-05,21.4,2.6,7039.6,243.9,360.0,
2025-09-05,PS-EQ-08,24.0,0.0,10666.7,192.2,480.0,
2026-06-27,PS-EQ-10,24.0,0.0,14001.6,242.9,600.0,
2027-03-01,PS-EQ-06,24.0,0.0,8286.0,227.4,360.0,
2024-10-11,PS-EQ-09,24.0,0.0,6606.0,103.0,312.0,
2025-02-14,PS-EQ-08,24.0,0.0,10412.0,204.0,480.0,
2025-01-09,PS-EQ-03,24.0,0.0,10026.1,170.7,456.0,
2027-11-01,PS-EQ-02,24.0,0.0,11588.1,,516.0,
2027-01-08,PS-EQ-05,19.8,4.2,6889.4,141.7,360.0,
2024-10-11,PS-EQ-10,24.0,0.0,13120.3,6.4,600.0,
2026-10-14,PS-EQ-07,24.0,0.0,9153.5,176.7,420.0,
2026-08-17,PS-EQ-04,24.0,0.0,12327.9,230.1,552.0,
2025-03-03,PS-EQ-01,24.0,0.0,14085.5,245.7,624.0,
2026-12-10,PS-EQ-08,24.0,0.0,11094.8,182.5,480.0,
2025-01-06,PS-EQ-01,24.0,0.0,13546.9,327.7,624.0,
2027-04-05,PS-EQ-01,22.8,1.2,13340.7,243.4,624.0,
2026-06-14,PS-EQ-10,24.0,0.0,12365.8,307.1,600.0,
2025-02-27,PS-EQ-09,24.0,0.0,7198.1,96.1,312.0,
2025-05-22,PS-EQ-08,24.0,0.0,11293.9,83.6,480.0,
2025-09-29,PS-EQ-08,24.0,0.0,11204.7,290.7,480.0,
2025-01-05,PS-EQ-09,24.0,0.0,6707.1,90.7,312.0,
2027-01-08,PS-EQ-08,24.0,0.0,10257.4,276.5,480.0,
2025-09-24,PS-EQ-04,24.0,0.0,12721.1,201.8,552.0,
2026-06-21,PS-EQ-09,24.0,0.0,6687.3,212.6,312.0,
2026-04-17,PS-EQ-06,24.0,0.0,7969.4,296.1,360.0,
2024-10-27,PS-EQ-07,20.1,0.0,7684.3,27.1,420.0,1.0
2027-09-12,PS-EQ-04,24.0,0.0,12060.0,188.5,552.0,
2026-10-03,PS-EQ-01,24.0,0.0,12373.8,242.3,624.0,
2026-10-20,PS-EQ-09,24.0,0.0,6246.7,118.8,312.0,
2025-09-23,PS-EQ-07,22.9,1.1,8246.6,66.6,420.0,
2027-06-29,PS-EQ-04,24.0,0.0,12735.6,232.1,552.0,
2027-01-16,PS-EQ-05,21.8,2.2,6525.7,239.7,360.0,
2026-04-03,PS-EQ-05,24.0,0.0,7625.4,227.5,360.0,
2025-12-27,PS-EQ-05,24.0,0.0,7541.4,155.0,360.0,
2025-01-19,PS-EQ-06,21.7,2.3,7183.6,153.6,360.0,
2027-12-19,PS-EQ-05,24.0,0.0,8121.9,167.7,360.0,
2027-04-18,PS-EQ-07,24.0,0.0,8854.8,181.4,420.0,
2026-07-21,PS-EQ-03,24.0,0.0,9104.0,261.8,456.0,
2024-08-24,PS-EQ-02,24.0,0.0,11030.5,196.6,516.0,
2025-11-14,PS-EQ-06,24.0,0.0,7538.3,195.3,360.0,
2025-01-16,PS-EQ-03,24.0,0.0,9374.2,214.3,456.0,
2027-09-29,PS-EQ-07,24.0,0.0,8437.6,71.8,420.0,
2026-02-13,PS-EQ-08,24.0,0.0,10036.8,333.4,480.0,
2026-11-25,PS-EQ-02,23.5,0.5,10106.4,267.2,516.0,
2026-10-22,PS-EQ-02,24.0,0.0,11004.7,344.0,516.0,
2025-05-14,PS-EQ-09,24.0,0.0,7103.6,33.8,312.0,
2025-11-22,PS-EQ-03,24.0,0.0,10075.2,125.4,456.0,
2026-07-09,PS-EQ-06,24.0,0.0,8100.6,103.4,360.0,
2025-01-23,PS-EQ-01,24.0,0.0,12920.6,229.9,624.0,
2026-08-15,PS-EQ-09,24.0,0.0,6221.7,152.5,312.0,
