Fecha,Cod_Equipo,Horas_Trab,Horas_Parada,Ton_Producidas,Ton_Rechazo,Cap_Nominal_TMH,Fecha_Carga
13/08/2024, PC-EQ-08,24.0,0.0,6496.5,145.0,320.0,2024-08-14 00:00:00
02/08/2025,PC_EQ_01,24.0,0.0,8503.7,112.7,416.0,2025-02-09 00:00:00
11/01/2025,PCEQ08,24.0,0.0,6782.7,214.8,320.0,2025-01-12 00:00:00
25/12/2024,PC-EQ-04,24.0,0.0,7884.3,144.8,368.0,2024-12-26 00:00:00
27/03/2024,pc-eq-07,24.0,0.0,5587.7,96.4,280.0,2024-03-28 00:00:00
13/03/2024,pc-eq-04,24.0,0.0,7896.3,195.6,368.0,2024-03-14 00:00:00
27/10/2024,PC-EQ-01	,24.0,0.0,9051.5,166.8,416.0,2024-10-28 00:00:00
06/06/2024,PCEQ03,24.0,0.0,6408.8,115.6,304.0,2024-06-07 00:00:00
20/03/2024,pc-eq-09,24.0,0.0,4250.8,88.4,208.0,2024-03-21 00:00:00
29/08/2024,PC_EQ_07,17.8,6.2,4426.5,18.9,280.0,2024-08-30 00:00:00
25/12/2024,pc-eq-02,24.0,0.0,7359.4,106.6,344.0,2024-12-26 00:00:00
21/05/2024,PC_EQ_03,24.0,0.0,6853.4,219.1,304.0,2024-05-22 00:00:00
04/09/2024,PC-EQ-05 ,24.0,0.0,5087.0,103.0,240.0,2024-09-05 00:00:00
13/05/2024,PC-EQ-06,17.1,6.9,3960.0,113.5,240.0,2024-05-14 00:00:00
24/01/2025,PC_EQ_04,21.6,2.4,7537.1,220.9,368.0,2025-01-25 00:00:00
18/09/2024,PCEQ07,24.0,0.0,6156.5,,280.0,2024-09-19 00:00:00
08/07/2024,pc-eq-07,14.2,9.8,3551.5,36.6,280.0,2024-07-09 00:00:00
03/07/2024, PC-EQ-05,16.4,7.6,3554.3,33.3,240.0,2024-07-04 00:00:00
31/01/2024,PC_EQ_04,24.0,0.0,8354.8,163.4,368.0,2024-02-01 00:00:00
27/05/2024,pc-eq-08,24.0,0.0,6447.7,189.3,320.0,2024-05-28 00:00:00
04/10/2024,PCEQ05,24.0,0.0,5475.3,94.4,240.0,2024-10-05 00:00:00
06/02/2024,PC-EQ-03	,24.0,0.0,7044.9,207.6,304.0,2024-02-07 00:00:00
17/04/2024,PC-EQ-04 ,24.0,0.0,8034.8,268.3,368.0,2024-04-18 00:00:00
14/05/2024,PC_EQ_10,16.2,7.8,5618.7,136.6,400.0,2024-05-15 00:00:00
23/08/2024,PC-EQ-05	,24.0,0.0,5050.1,148.9,240.0,2024-08-24 00:00:00
27/02/2025, PC-EQ-03,24.0,0.0,6724.7,76.3,304.0,2025-02-28 00:00:00
10/08/2024,PC-EQ-02	,24.0,0.0,8045.5,154.8,344.0,2024-08-11 00:00:00
29/04/2024,PC_EQ_10,24.0,0.0,8583.1,161.9,400.0,2024-04-30 00:00:00
17/06/2024,pc-eq-03,24.0,0.0,6978.8,128.9,304.0,2024-06-18 00:00:00
21/06/2024,PC_EQ_09,24.0,0.0,4241.0,46.9,208.0,2024-06-22 00:00:00
28/07/2024,PC_EQ_04,15.0,9.0,4820.9,,368.0,2024-07-29 00:00:00
27/05/2024, PC-EQ-06,24.0,0.0,5269.5,72.4,240.0,2024-05-28 00:00:00
27/09/2024,PC_EQ_09,24.0,0.0,4038.9,47.1,208.0,2024-09-28 00:00:00
28/06/2024,PC-EQ-05	,23.5,0.5,5227.7,86.3,240.0,2024-06-29 00:00:00
20/08/2024,PC-EQ-07,11.1,12.9,2800.7,45.8,280.0,2024-08-21 00:00:00
26/12/2024,PC-EQ-03	,24.0,0.0,6211.9,119.7,304.0,2024-12-27 00:00:00
19/01/2025,PC-EQ-08	,24.0,0.0,7093.6,224.5,320.0,2025-01-20 00:00:00
01/04/2024,PCEQ03,24.0,0.0,6639.2,121.3,304.0,2024-04-02 00:00:00
19/05/2024,PC-EQ-08	,19.7,4.3,5662.4,128.8,320.0,2024-05-20 00:00:00
25/02/2025, PC-EQ-04,24.0,0.0,7666.1,,368.0,2025-02-26 00:00:00
11/05/2024,PC_EQ_02,24.0,0.0,7888.6,314.3,344.0,2024-05-12 00:00:00
03/02/2024,PC-EQ-07 ,24.0,,6271.5,186.1,280.0,2024-02-04 00:00:00
09/12/2024,PCEQ07,24.0,0.0,5795.6,109.8,280.0,2024-12-10 00:00:00
13/06/2024,PCEQ01,24.0,0.0,9884.2,42.3,416.0,2024-06-14 00:00:00
08/12/2024,PC-EQ-02 ,24.0,0.0,8173.4,183.9,344.0,2024-12-09 00:00:00
28/03/2024,PC-EQ-08 ,24.0,0.0,6745.6,184.9,320.0,2024-03-29 00:00:00
10/01/2024, PC-EQ-10,24.0,0.0,8773.7,155.5,400.0,2024-01-11 00:00:00
05/01/2024,pc-eq-10,24.0,0.0,8880.4,175.9,400.0,2024-01-06 00:00:00
15/09/2024,PC_EQ_04,24.0,0.0,8220.7,167.3,368.0,2024-09-16 00:00:00
23/01/2025,PCEQ10,24.0,0.0,8418.0,148.1,400.0,2025-01-24 00:00:00
31/01/2024,pc-eq-03,15.2,8.8,4023.0,86.0,304.0,2024-02-01 00:00:00
15/11/2024,PC-EQ-06	,24.0,,4693.2,36.0,240.0,2024-11-13 00:00:00
03/10/2024,pc-eq-01,24.0,0.0,8974.1,134.0,416.0,2024-10-04 00:00:00
06/05/2024,pc-eq-01,24.0,0.0,8800.7,139.4,416.0,2024-05-07 00:00:00
25/10/2024,PCEQ08,24.0,0.0,7091.8,99.3,320.0,2024-10-26 00:00:00
28/07/2024,PC-EQ-08 ,24.0,0.0,7047.6,125.3,320.0,2024-07-29 00:00:00
21/08/2024,PC_EQ_10,17.5,6.5,6565.3,128.5,400.0,2024-08-22 00:00:00
30/11/2024,PC-EQ-06,17.7,6.3,3628.5,77.5,240.0,2024-12-01 00:00:00
27/01/2024,PC-EQ-02 ,24.0,0.0,6867.6,113.0,344.0,2024-01-28 00:00:00
12/04/2024,PC-EQ-07 ,24.0,0.0,6198.9,231.9,280.0,2024-04-13 00:00:00
01/09/2024, PC-EQ-01,24.0,0.0,8160.8,144.6,416.0,2024-09-02 00:00:00
11/06/2024,PCEQ03,24.0,0.0,6618.1,150.1,304.0,2024-06-12 00:00:00
14/11/2024,PCEQ08,24.0,0.0,6891.2,142.8,320.0,2024-11-15 00:00:00
15/10/2024,PC_EQ_08,22.9,1.1,6158.9,176.3,320.0,2024-10-13 00:00:00
20/03/2024, PC-EQ-05,24.0,0.0,4902.6,96.0,240.0,2024-03-21 00:00:00
10/07/2024, PC-EQ-08,24.0,0.0,7038.8,46.4,320.0,2024-07-11 00:00:00
21/10/2024,PC-EQ-04,24.0,0.0,7709.6,235.3,368.0,2024-10-22 00:00:00
03/04/2024,PC-EQ-02	,24.0,0.0,7116.2,236.1,344.0,2024-04-04 00:00:00
01/03/2024,PC-EQ-02 ,24.0,0.0,7271.7,180.4,344.0,2024-03-02 00:00:00
09/02/2025,PC-EQ-02	,24.0,0.0,8173.4,101.7,344.0,2025-02-10 00:00:00
23/07/2024,pc-eq-03,23.3,0.7,6162.5,186.6,304.0,2024-07-24 00:00:00
25/04/2024,PCEQ02,24.0,0.0,7578.9,182.9,344.0,2024-04-26 00:00:00
11/11/2024,PC_EQ_05,22.3,1.7,5298.5,127.7,240.0,2024-11-12 00:00:00
05/10/2024,pc-eq-07,23.4,0.6,5594.1,128.8,280.0,2024-10-06 00:00:00
02/06/2024,PCEQ05,19.7,4.3,4031.1,84.2,240.0,2024-06-03 00:00:00
06/02/2024,PC-EQ-06,24.0,0.0,5290.2,64.5,240.0,2024-02-07 00:00:00
30/07/2024,PC-EQ-09	,24.0,0.0,4557.0,31.8,208.0,2024-07-31 00:00:00
23/04/2024,PC-EQ-04 ,17.1,6.9,5413.4,111.7,368.0,2024-04-24 00:00:00
02/01/2025,PCEQ06,24.0,0.0,5313.9,34.5,240.0,2025-01-03 00:00:00
25/02/2024,PC-EQ-06 ,24.0,0.0,5702.4,86.1,240.0,2024-02-26 00:00:00
01/01/2025,pc-eq-05,24.0,,5193.9,97.6,240.0,2025-01-02 00:00:00
01/08/2024,PC-EQ-09,24.0,0.0,4612.7,84.5,208.0,2024-08-02 00:00:00
15/01/2025,PC-EQ-08,11.6,12.4,3101.3,111.3,320.0,2025-01-16 00:00:00
24/01/2025,PCEQ02,24.0,0.0,7422.7,36.7,344.0,2025-01-25 00:00:00
22/05/2024,PC-EQ-06 ,24.0,0.0,4197.5,,240.0,2024-05-20 00:00:00
21/09/2024,PC-EQ-06 ,24.0,0.0,5420.1,70.0,240.0,2024-09-22 00:00:00
08/04/2024,PC_EQ_09,24.0,0.0,4031.1,87.9,208.0,2024-04-09 00:00:00
09/01/2025, PC-EQ-04,24.0,0.0,7838.9,186.2,368.0,2025-01-10 00:00:00
27/01/2024,PC_EQ_06,24.0,0.0,4751.2,28.6,240.0,2024-01-28 00:00:00
03/04/2024,PC-EQ-01	,24.0,0.0,9386.0,261.6,416.0,2024-04-04 00:00:00
11/10/2024,PCEQ03,24.0,0.0,6522.6,123.3,304.0,2024-10-12 00:00:00
15/01/2025,PC_EQ_02,24.0,0.0,7624.5,249.1,344.0,2025-01-16 00:00:00
22/09/2024,PCEQ04,19.2,4.8,5860.0,181.6,368.0,2024-09-23 00:00:00
17/05/2024,PCEQ07,24.0,0.0,5833.2,138.5,280.0,2024-05-18 00:00:00
03/06/2024,PC-EQ-03 ,24.0,0.0,6305.5,196.1,304.0,2024-06-04 00:00:00
21/08/2024,PC-EQ-05 ,24.0,0.0,5196.6,91.7,240.0,2024-08-22 00:00:00
03/05/2024,pc-eq-07,24.0,0.0,5677.6,77.5,280.0,2024-05-04 00:00:00
02/06/2024,PC-EQ-10,22.9,1.1,9068.4,285.5,400.0,2024-06-03 00:00:00
08/09/2024,PC-EQ-02,24.0,0.0,7385.6,108.0,344.0,2024-09-09 00:00:00
23/10/2024, PC-EQ-08,24.0,0.0,6951.9,224.0,320.0,2024-10-24 00:00:00
11/07/2024, PC-EQ-08,24.0,0.0,6959.8,158.4,320.0,2024-07-12 00:00:00
16/12/2024,PC-EQ-03 ,24.0,0.0,6235.1,93.7,304.0,2024-12-17 00:00:00
11/08/2024,PC-EQ-02 ,24.0,0.0,6652.5,116.1,344.0,2024-08-12 00:00:00
16/01/2025,pc-eq-09,24.0,0.0,4734.4,17.9,208.0,2025-01-17 00:00:00
25/02/2025,PC_EQ_02,24.0,0.0,7475.9,151.6,344.0,2025-02-26 00:00:00
06/07/2024,PCEQ06,24.0,0.0,4960.7,74.5,240.0,2024-07-07 00:00:00
08/04/2024,PC-EQ-02	,24.0,0.0,7660.3,152.9,344.0,2024-04-09 00:00:00
22/11/2024, PC-EQ-10,17.3,6.7,6003.0,127.0,400.0,2024-11-23 00:00:00
07/02/2025,PC_EQ_01,24.0,0.0,8256.2,229.3,416.0,2025-02-08 00:00:00
27/02/2025,PC-EQ-02,24.0,0.0,7190.5,135.7,344.0,2025-02-28 00:00:00
21/02/2024, PC-EQ-04,24.0,0.0,7776.7,127.2,368.0,2024-02-22 00:00:00
02/05/2024,pc-eq-04,24.0,0.0,8743.7,169.2,368.0,2024-05-03 00:00:00
07/12/2024,PC-EQ-07	,24.0,0.0,6589.7,125.4,280.0,2024-12-08 00:00:00
20/02/2024,PC-EQ-07	,24.0,0.0,5720.7,129.5,280.0,2024-02-21 00:00:00
08/08/2024,pc-eq-10,24.0,0.0,9265.1,139.1,400.0,2024-08-09 00:00:00
24/11/2024,PCEQ05,24.0,0.0,5123.5,82.2,240.0,2024-11-25 00:00:00
14/03/2024, PC-EQ-02,24.0,0.0,7430.2,180.7,344.0,2024-03-15 00:00:00
25/01/2025,PC-EQ-01,24.0,0.0,9884.2,180.9,416.0,2025-01-26 00:00:00
04/11/2024,pc-eq-03,16.4,7.6,4480.6,88.0,304.0,2024-11-05 00:00:00
04/01/2025,PCEQ06,24.0,0.0,4999.8,97.4,240.0,2025-01-05 00:00:00
09/07/2024,PCEQ10,24.0,,8871.4,187.6,400.0,2024-07-10 00:00:00
22/10/2024, PC-EQ-03,24.0,0.0,5890.0,,304.0,2024-10-23 00:00:00
24/11/2024,PC_EQ_03,24.0,0.0,6564.0,164.7,304.0,2024-11-25 00:00:00
03/03/2024,PC-EQ-02	,24.0,0.0,7281.3,271.4,344.0,2024-03-04 00:00:00
28/03/2024, PC-EQ-09,24.0,0.0,4346.2,24.6,208.0,2024-03-29 00:00:00
13/09/2024,PC-EQ-04 ,15.6,8.4,4976.6,128.9,368.0,2024-09-14 00:00:00
10/01/2024,PC-EQ-05	,24.0,0.0,5045.0,189.6,240.0,2024-01-11 00:00:00
17/06/2024,PC-EQ-02 ,24.0,0.0,7545.1,225.0,344.0,2024-06-18 00:00:00
06/12/2024,pc-eq-03,24.0,0.0,6951.3,211.8,304.0,2024-12-07 00:00:00
28/06/2024,PC-EQ-09	,24.0,0.0,4487.1,84.1,208.0,2024-06-29 00:00:00
07/06/2024,PC-EQ-04,21.8,2.2,7478.0,122.8,368.0,2024-06-08 00:00:00
16/01/2025,PC-EQ-06	,24.0,0.0,5634.6,149.9,240.0,2025-01-17 00:00:00
26/09/2024,PC-EQ-07	,24.0,0.0,6390.9,91.7,280.0,2024-09-27 00:00:00
10/03/2024,pc-eq-02,24.0,0.0,7707.4,93.8,344.0,2024-03-11 00:00:00
12/04/2024,pc-eq-06,24.0,0.0,5306.9,159.5,240.0,2024-04-13 00:00:00
23/01/2024,PC_EQ_09,24.0,0.0,4942.1,168.0,208.0,2024-01-24 00:00:00
24/01/2024,pc-eq-09,24.0,0.0,4225.0,82.1,208.0,2024-01-25 00:00:00
30/07/2024,PCEQ01,24.0,0.0,8909.8,140.4,416.0,2024-07-31 00:00:00
07/02/2025,pc-eq-07,24.0,0.0,5970.9,203.9,280.0,2025-02-08 00:00:00
21/06/2024,pc-eq-03,24.0,0.0,6687.7,138.5,304.0,2024-06-22 00:00:00
29/07/2024,PC-EQ-09 ,24.0,0.0,4442.9,97.5,208.0,2024-07-30 00:00:00
13/01/2025,PC-EQ-06	,24.0,0.0,5124.3,164.4,240.0,2025-01-14 00:00:00
09/02/2025,PC-EQ-07	,24.0,0.0,6452.4,183.2,280.0,2025-02-10 00:00:00
13/08/2024,pc-eq-03,24.0,0.0,6727.0,128.0,304.0,2024-08-14 00:00:00
08/10/2024,PCEQ03,24.0,0.0,6689.9,131.2,304.0,2024-10-09 00:00:00
16/02/2025,PC-EQ-06,24.0,0.0,3898.4,51.3,240.0,2025-02-15 00:00:00
04/08/2024,PC-EQ-04,24.0,,7516.9,115.2,368.0,2024-08-05 00:00:00
19/04/2024,PC-EQ-10,24.0,0.0,8512.1,174.1,400.0,2024-04-20 00:00:00
01/06/2024,PC-EQ-07	,24.0,0.0,6617.0,62.9,280.0,2024-06-02 00:00:00
13/06/2024, PC-EQ-08,21.4,2.6,6349.5,152.3,320.0,2024-06-14 00:00:00
25/10/2024,PC-EQ-06,24.0,0.0,4631.7,110.0,240.0,2024-10-24 00:00:00
21/03/2024,PC-EQ-08	,24.0,0.0,7201.5,105.4,320.0,2024-03-22 00:00:00
30/09/2024,PC-EQ-10 ,24.0,,8508.6,201.4,400.0,2024-10-01 00:00:00
25/11/2024,PCEQ08,17.0,7.0,5385.6,99.9,320.0,2024-11-26 00:00:00
22/03/2024, PC-EQ-04,24.0,0.0,7836.4,246.6,368.0,2024-03-23 00:00:00
21/12/2024, PC-EQ-04,22.0,2.0,7079.3,125.7,368.0,2024-12-22 00:00:00
31/08/2024,PC_EQ_07,24.0,0.0,5886.3,83.8,280.0,2024-09-01 00:00:00
12/03/2024,PC_EQ_08,22.5,1.5,6898.6,112.7,320.0,2024-03-13 00:00:00
28/12/2024,PCEQ08,24.0,0.0,6665.2,90.1,320.0,2024-12-29 00:00:00
13/08/2024,pc-eq-10,22.3,1.7,8379.8,177.3,400.0,2024-08-14 00:00:00
01/12/2024,PC-EQ-10 ,24.0,0.0,9293.4,272.9,400.0,2024-12-02 00:00:00
15/01/2025,PC_EQ_10,19.5,4.5,6817.1,146.3,400.0,2025-01-16 00:00:00
26/09/2024,PC-EQ-05,4.0,20.0,886.6,24.7,240.0,2024-09-27 00:00:00
12/05/2024, PC-EQ-06,24.0,0.0,5175.2,98.4,240.0,2024-05-13 00:00:00
01/10/2024,PC-EQ-10,4.0,,1469.7,8.1,400.0,2024-10-02 00:00:00
14/10/2024, PC-EQ-03,24.0,0.0,6827.8,102.0,304.0,2024-10-15 00:00:00
02/12/2024,PC-EQ-09	,23.5,0.5,4610.6,116.0,208.0,2024-12-03 00:00:00
31/10/2024,PC_EQ_01,24.0,,8580.8,,416.0,2024-11-01 00:00:00
10/02/2024,PC_EQ_08,24.0,0.0,7174.0,173.3,320.0,2024-02-11 00:00:00
30/03/2024,pc-eq-02,24.0,0.0,7594.0,110.6,344.0,2024-03-31 00:00:00
06/09/2024,PC-EQ-06,17.8,6.2,3992.1,125.3,240.0,2024-09-07 00:00:00
16/04/2024,PC-EQ-10 ,24.0,0.0,8944.8,185.4,400.0,2024-04-17 00:00:00
27/04/2024,PCEQ07,24.0,0.0,6641.5,208.8,280.0,2024-04-28 00:00:00
03/02/2024,PCEQ06,24.0,0.0,4946.1,98.6,240.0,2024-02-04 00:00:00
27/03/2024, PC-EQ-05,24.0,0.0,5301.3,118.1,240.0,2024-03-28 00:00:00
29/02/2024,PC-EQ-04	,24.0,0.0,7479.7,177.1,368.0,2024-03-01 00:00:00
25/08/2024,pc-eq-09,24.0,0.0,4325.6,103.4,208.0,2024-08-26 00:00:00
09/03/2024,PCEQ04,24.0,0.0,8134.8,250.7,368.0,2024-03-10 00:00:00
19/04/2024,PC-EQ-06 ,24.0,0.0,5362.3,45.5,240.0,2024-04-20 00:00:00
06/07/2024,PCEQ01,24.0,0.0,9397.3,233.8,416.0,2024-07-07 00:00:00
28/06/2024,PC-EQ-07 ,24.0,0.0,6435.9,,280.0,2024-06-29 00:00:00
08/02/2025, PC-EQ-03,24.0,0.0,6127.6,80.0,304.0,2025-02-09 00:00:00
23/02/2025,pc-eq-06,24.0,0.0,5675.7,55.3,240.0,2025-02-24 00:00:00
02/04/2024,PCEQ02,24.0,0.0,6923.2,126.5,344.0,2024-04-03 00:00:00
31/12/2024,PCEQ03,24.0,0.0,6866.7,197.3,304.0,2025-01-01 00:00:00
06/02/2025,PCEQ04,24.0,0.0,8333.8,145.3,368.0,2025-02-07 00:00:00
28/01/2024,PC_EQ_07,24.0,0.0,5677.7,119.4,280.0,2024-01-29 00:00:00
01/05/2024,PC-EQ-03	,24.0,0.0,6266.4,44.8,304.0,2024-05-02 00:00:00
27/05/2024,PC-EQ-07	,24.0,0.0,5569.4,182.5,280.0,2024-05-28 00:00:00
05/10/2024,PC_EQ_03,24.0,0.0,6749.5,171.8,304.0,2024-10-06 00:00:00
22/12/2024,PC-EQ-07	,24.0,0.0,5356.5,124.2,280.0,2024-12-23 00:00:00
01/05/2024, PC-EQ-07,24.0,0.0,6000.8,222.8,280.0,2024-05-02 00:00:00
17/12/2024,PC_EQ_06,24.0,0.0,5476.2,168.7,240.0,2024-12-18 00:00:00
25/02/2024, PC-EQ-04,24.0,0.0,7904.3,314.7,368.0,2024-02-26 00:00:00
15/04/2024,PC-EQ-03,24.0,,6851.3,156.0,304.0,2024-04-16 00:00:00
14/02/2024,PCEQ04,24.0,0.0,6701.5,157.8,368.0,2024-02-13 00:00:00
09/11/2024,PC_EQ_08,24.0,0.0,7076.8,160.5,320.0,2024-11-10 00:00:00
09/04/2024, PC-EQ-01,24.0,0.0,8799.2,279.7,416.0,2024-04-10 00:00:00
17/01/2024,pc-eq-02,24.0,0.0,8056.1,169.9,344.0,2024-01-18 00:00:00
28/08/2024,PCEQ06,24.0,0.0,5350.0,155.5,240.0,2024-08-29 00:00:00
15/05/2024, PC-EQ-05,19.5,4.5,4289.8,54.2,240.0,2024-05-16 00:00:00
07/04/2024,PC_EQ_05,4.0,20.0,890.7,20.8,240.0,2024-04-08 00:00:00
14/04/2024,PC_EQ_01,24.0,0.0,8659.5,241.6,416.0,2024-04-15 00:00:00
21/02/2024,pc-eq-01,24.0,0.0,7861.2,175.7,416.0,2024-02-22 00:00:00
20/10/2024, PC-EQ-09,24.0,0.0,4025.2,15.2,208.0,2024-10-21 00:00:00
30/05/2024,PC_EQ_10,24.0,0.0,8848.3,214.3,400.0,2024-05-31 00:00:00
30/08/2024,pc-eq-03,24.0,0.0,6020.7,171.0,304.0,2024-08-31 00:00:00
22/02/2025,PC-EQ-03	,24.0,0.0,6550.9,152.5,304.0,2025-02-23 00:00:00
21/01/2024,PC-EQ-09 ,17.0,7.0,3013.3,84.7,208.0,2024-01-19 00:00:00
09/11/2024,PCEQ01,20.2,3.8,7475.2,,416.0,2024-11-10 00:00:00
20/11/2024,PC-EQ-06,24.0,0.0,5172.6,136.6,240.0,2024-11-21 00:00:00
18/04/2024,PC-EQ-08 ,24.0,0.0,7159.2,44.7,320.0,2024-04-19 00:00:00
09/08/2024, PC-EQ-03,24.0,0.0,6587.5,120.6,304.0,2024-08-10 00:00:00
03/11/2024,PC-EQ-05,24.0,0.0,5496.0,61.2,240.0,2024-11-04 00:00:00
29/06/2024,PC_EQ_07,24.0,0.0,6392.0,53.2,280.0,2024-06-30 00:00:00
09/10/2024,PC-EQ-08,24.0,0.0,7390.8,233.6,320.0,2024-10-10 00:00:00
30/06/2024,PC-EQ-10	,21.3,2.7,7652.4,167.5,400.0,2024-07-01 00:00:00
02/09/2024,PC-EQ-05	,24.0,0.0,5274.5,50.8,240.0,2024-09-03 00:00:00
27/09/2024,PCEQ07,24.0,0.0,5347.8,76.0,280.0,2024-09-28 00:00:00
06/04/2024,PC-EQ-01	,24.0,0.0,8862.2,199.6,416.0,2024-04-07 00:00:00
25/09/2024,PC-EQ-10,24.0,0.0,8505.0,99.4,400.0,2024-09-26 00:00:00
23/09/2024,PC_EQ_04,24.0,0.0,7598.0,116.9,368.0,2024-09-24 00:00:00
15/01/2024,PC_EQ_08,20.7,3.3,6031.5,122.2,320.0,2024-01-16 00:00:00
24/09/2024,PCEQ02,24.0,0.0,7705.3,247.9,344.0,2024-09-25 00:00:00
24/01/2024,PC-EQ-03 ,24.0,0.0,6388.0,215.5,304.0,2024-01-25 00:00:00
14/02/2024, PC-EQ-08,24.0,0.0,6890.8,238.0,320.0,2024-02-15 00:00:00
11/02/2024,pc-eq-02,24.0,0.0,7340.1,84.4,344.0,2024-02-12 00:00:00
02/11/2024,PC_EQ_02,24.0,0.0,7143.1,208.6,344.0,2024-11-03 00:00:00
12/10/2024,PC-EQ-09 ,24.0,0.0,4678.7,109.2,208.0,2024-10-13 00:00:00
19/11/2024,PC-EQ-01	,22.7,1.3,8734.5,169.2,416.0,2024-11-20 00:00:00
02/06/2024,PC-EQ-01,24.0,0.0,8925.0,179.4,416.0,2024-06-03 00:00:00
08/12/2024,PC_EQ_03,19.2,4.8,5252.1,144.6,304.0,2024-12-09 00:00:00
24/12/2024,PC-EQ-06 ,24.0,0.0,5402.8,,240.0,2024-12-25 00:00:00
05/03/2024,PC-EQ-05 ,24.0,0.0,5290.1,85.6,240.0,2024-03-06 00:00:00
01/12/2024,PC-EQ-03,24.0,0.0,6527.8,211.2,304.0,2024-12-02 00:00:00
06/05/2024,PC-EQ-08	,24.0,0.0,6644.9,61.9,320.0,2024-05-07 00:00:00
07/09/2024,PC_EQ_05,24.0,0.0,5496.6,95.8,240.0,2024-09-08 00:00:00
01/07/2024,PCEQ06,17.5,6.5,3451.2,60.9,240.0,2024-07-02 00:00:00
05/06/2024,PC_EQ_01,24.0,0.0,9602.0,270.0,416.0,2024-06-06 00:00:00
29/12/2024,PC-EQ-10	,24.0,0.0,9243.1,275.5,400.0,2024-12-30 00:00:00
11/10/2024,PCEQ05,24.0,0.0,5284.9,64.5,240.0,2024-10-12 00:00:00
13/04/2024,PCEQ08,22.4,1.6,6240.6,22.1,320.0,2024-04-14 00:00:00
18/02/2024,PC_EQ_01,24.0,0.0,8799.2,183.3,416.0,2024-02-19 00:00:00
23/10/2024,PCEQ07,18.8,5.2,4908.2,138.1,280.0,2024-10-24 00:00:00
17/12/2024,PC-EQ-04 ,24.0,0.0,6696.0,176.9,368.0,2024-12-15 00:00:00
18/03/2024,pc-eq-05,24.0,0.0,5129.9,58.0,240.0,2024-03-19 00:00:00
20/06/2024,PC-EQ-08 ,24.0,0.0,6347.0,199.8,320.0,2024-06-21 00:00:00
20/02/2025,PC-EQ-06	,24.0,0.0,5071.9,70.4,240.0,2025-02-21 00:00:00
20/02/2025,pc-eq-09,24.0,0.0,4581.2,71.6,208.0,2025-02-21 00:00:00
11/04/2024,PCEQ05,24.0,0.0,5367.1,80.9,240.0,2024-04-12 00:00:00
03/09/2024,pc-eq-04,10.5,13.5,3301.8,76.3,368.0,2024-09-04 00:00:00
02/03/2024,PC-EQ-05	,24.0,0.0,5324.3,152.3,240.0,2024-03-03 00:00:00
22/06/2024,PCEQ08,24.0,0.0,6029.0,82.8,320.0,2024-06-20 00:00:00
03/01/2025,PC-EQ-01 ,24.0,0.0,9764.7,139.6,416.0,2025-01-04 00:00:00
28/12/2024,PC-EQ-06	,24.0,0.0,5297.6,61.4,240.0,2024-12-29 00:00:00
28/07/2024,PC_EQ_03,20.2,3.8,5927.0,67.6,304.0,2024-07-29 00:00:00
21/10/2024,PCEQ10,24.0,0.0,7590.8,100.5,400.0,2024-10-22 00:00:00
09/11/2024,PC_EQ_09,24.0,0.0,4458.4,98.2,2080.0,2024-11-10 00:00:00
04/05/2024,PC_EQ_10,24.0,0.0,8547.3,183.7,400.0,2024-05-05 00:00:00
30/11/2024,pc-eq-02,24.0,0.0,7741.1,,344.0,2024-12-01 00:00:00
20/10/2024, PC-EQ-01,24.0,0.0,9249.8,244.0,416.0,2024-10-21 00:00:00
30/01/2024,PC-EQ-02,24.0,0.0,7458.4,209.2,344.0,2024-01-31 00:00:00
08/02/2024,PC-EQ-09,24.0,0.0,4881.7,79.1,208.0,2024-02-09 00:00:00
29/02/2024,PCEQ01,24.0,0.0,8526.0,266.2,416.0,2024-03-01 00:00:00
24/02/2024,pc-eq-02,24.0,0.0,8173.4,189.8,344.0,2024-02-25 00:00:00
04/01/2024,PC-EQ-07	,24.0,0.0,5897.2,,280.0,2024-01-05 00:00:00
28/11/2024,pc-eq-03,15.8,8.2,4039.7,71.1,304.0,2024-11-29 00:00:00
23/03/2024,PC-EQ-10,24.0,0.0,8388.3,185.6,400.0,2024-03-24 00:00:00
21/05/2024,PC_EQ_10,24.0,0.0,8054.9,194.9,400.0,2024-05-22 00:00:00
02/10/2024,PC-EQ-04 ,24.0,0.0,8623.8,211.4,368.0,2024-10-03 00:00:00
23/04/2024,PC-EQ-07,24.0,0.0,5608.1,138.8,280.0,2024-04-21 00:00:00
06/12/2024,PC_EQ_09,24.0,0.0,4594.8,103.4,208.0,2024-12-07 00:00:00
07/04/2024,PC_EQ_04,24.0,0.0,8743.7,185.8,368.0,2024-04-08 00:00:00
28/05/2024,PCEQ03,24.0,0.0,6486.5,36.3,304.0,2024-05-29 00:00:00
29/05/2024,PC-EQ-02,24.0,0.0,7665.3,193.9,344.0,2024-05-30 00:00:00
09/10/2024,PCEQ09,24.0,0.0,4845.2,61.7,208.0,2024-10-10 00:00:00
07/09/2024,pc-eq-06,24.0,0.0,5229.0,48.6,240.0,2024-09-08 00:00:00
14/01/2024,PC-EQ-06 ,23.1,0.9,4549.1,25.0,240.0,2024-01-15 00:00:00
22/10/2024,PC-EQ-10,23.2,0.8,7762.0,59.3,400.0,2024-10-23 00:00:00
08/07/2024,PC-EQ-05	,24.0,0.0,5334.0,125.0,240.0,2024-07-09 00:00:00
