fecha,equipo_id,horas_operativas,horas_parada,toneladas_procesadas,toneladas_fuera_especificacion,capacidad_nominal_tmh,turno
2026-01-26,PC-EQ-07,24.0,0.0,5949.1,258.8,280.0,
2025-05-01,PC-EQ-07,0.9,0.0,232.0,54.7,280.0,1.0
2025-05-25,PC-EQ-07,2.17,0.87,431.9,30.4,280.0,2.0
2025-12-03,PC-EQ-02,24.0,0.0,8173.4,152.1,344.0,
2026-09-25,PC-EQ-09,19.3,4.7,3424.3,76.9,208.0,
2027-07-20,PC-EQ-07,24.0,0.0,6257.1,115.2,280.0,
2025-05-28,PC-EQ-05,10.58,0.0,2404.3,13.5,240.0,2.0
2025-08-28,PC-EQ-10,4.0,20.0,1329.7,20.6,400.0,
2027-10-21,PC-EQ-06,24.0,0.0,5148.4,69.9,240.0,
2027-06-30,PC-EQ-10,24.0,0.0,8738.0,267.4,400.0,
2027-03-10,PC-EQ-02,24.0,0.0,7021.3,109.1,344.0,
2026-11-30,PC-EQ-07,24.0,0.0,6446.3,73.8,280.0,
2027-12-12,PC-EQ-10,20.5,3.5,7103.7,97.2,400.0,
2027-04-16,PC-EQ-06,24.0,0.0,5123.1,75.5,240.0,
2027-06-10,PC-EQ-09,19.9,4.1,3614.5,73.8,208.0,
2025-08-07,PC-EQ-02,24.0,0.0,7098.3,88.5,344.0,
2025-09-17,PC-EQ-10,24.0,0.0,8937.6,207.1,400.0,
2027-07-30,PC-EQ-02,24.0,0.0,7242.6,130.7,344.0,
2026-01-29,PC-EQ-10,24.0,0.0,8676.9,266.8,400.0,
2027-01-16,PC-EQ-04,23.5,0.5,8094.1,126.3,368.0,
2025-05-20,PC-EQ-10,24.0,0.0,8557.9,307.3,400.0,
2026-07-16,PC-EQ-04,24.0,0.0,8743.5,59.1,368.0,
2025-03-30,PC-EQ-08,24.0,0.0,6226.7,7.8,320.0,
2025-12-10,PC-EQ-07,12.7,11.3,3184.5,23.7,280.0,
2027-04-24,PC-EQ-08,24.0,0.0,6864.0,203.4,320.0,
2025-10-31,PC-EQ-06,24.0,0.0,5230.1,133.2,240.0,
2027-01-17,PC-EQ-02,13.9,10.1,4402.4,47.6,344.0,
2026-02-11,PC-EQ-01,24.0,0.0,8764.0,133.8,416.0,
2025-11-18,PC-EQ-05,24.0,0.0,5108.6,122.0,240.0,
2026-03-07,PC-EQ-10,17.9,6.1,6941.0,193.5,400.0,
2027-06-10,PC-EQ-08,24.0,0.0,6489.7,43.5,320.0,
2025-07-11,PC-EQ-04,24.0,0.0,8087.4,145.7,368.0,
2027-03-23,PC-EQ-02,24.0,0.0,7229.6,241.6,344.0,
2027-08-31,PC-EQ-05,24.0,0.0,5295.3,87.6,240.0,
2027-12-22,PC-EQ-07,24.0,0.0,6303.4,171.8,280.0,
2026-09-25,PC-EQ-02,22.0,2.0,6867.4,202.4,344.0,
2026-10-19,PC-EQ-09,24.0,0.0,4150.6,83.7,208.0,
2026-10-06,PC-EQ-10,24.0,0.0,8836.2,333.1,400.0,
2027-07-17,PC-EQ-04,18.5,5.5,6739.9,145.5,368.0,
2026-08-24,PC-EQ-08,24.0,0.0,7250.0,171.3,320.0,
2026-10-15,PC-EQ-03,24.0,0.0,6895.3,147.8,304.0,
2025-04-25,PC-EQ-05,12.39,3.35,2773.4,8.5,240.0,1.0
2027-12-27,PC-EQ-03,24.0,0.0,6252.4,69.6,304.0,
2026-09-03,PC-EQ-01,19.6,4.4,6654.3,78.7,416.0,
2026-03-12,PC-EQ-05,24.0,0.0,5611.8,85.3,240.0,
2025-07-09,PC-EQ-05,24.0,0.0,5384.6,117.9,240.0,
2026-07-06,PC-EQ-10,24.0,0.0,8956.7,253.0,400.0,
2026-05-17,PC-EQ-06,24.0,0.0,5479.7,215.0,240.0,
2025-05-03,PC-EQ-01,24.0,0.0,8221.0,155.0,416.0,
2025-06-20,PC-EQ-02,24.0,0.0,7641.0,30.9,344.0,
2026-04-02,PC-EQ-10,24.0,0.0,8568.9,232.2,400.0,
2027-07-27,PC-EQ-02,24.0,0.0,8173.4,,344.0,
2026-11-23,PC-EQ-10,24.0,0.0,8476.7,262.8,400.0,
2025-05-30,PC-EQ-03,24.0,0.0,6464.4,183.2,304.0,
2026-01-09,PC-EQ-04,16.1,7.9,5655.0,140.2,368.0,
2027-04-29,PC-EQ-09,24.0,0.0,4158.9,104.5,208.0,
2027-10-26,PC-EQ-08,24.0,0.0,6526.3,0.0,320.0,
2025-06-12,PC-EQ-10,24.0,0.0,8207.9,135.8,400.0,
2025-09-19,PC-EQ-06,11.6,12.4,2756.2,31.1,240.0,
2025-10-01,PC-EQ-08,24.0,0.0,6569.4,,320.0,
2026-05-02,PC-EQ-09,24.0,0.0,4343.6,,208.0,
2025-06-14,PC-EQ-02,24.0,0.0,6792.5,192.5,344.0,
2026-09-04,PC-EQ-07,21.1,2.9,5254.8,145.2,280.0,
2025-05-01,PC-EQ-05,19.49,0.0,3868.4,0.5,240.0,3.0
2027-08-13,PC-EQ-08,24.0,0.0,6946.3,161.6,320.0,
2026-10-03,PC-EQ-04,19.5,4.5,6600.6,114.9,368.0,
2025-05-21,PC-EQ-05,2.83,0.0,682.6,12.0,240.0,3.0
2026-06-15,PC-EQ-10,24.0,0.0,8793.1,183.8,400.0,
2026-02-02,PC-EQ-08,21.2,2.8,5780.6,148.3,320.0,
2027-04-22,PC-EQ-05,24.0,0.0,5569.6,175.0,240.0,
2026-10-19,PC-EQ-04,17.4,6.6,5732.7,110.6,368.0,
2025-05-10,PC-EQ-06,24.0,0.0,5458.5,78.5,240.0,
2025-04-28,PC-EQ-07,2.07,0.0,609.3,71.7,280.0,2.0
2025-12-11,PC-EQ-06,16.2,7.8,3166.3,67.6,240.0,
2025-10-05,PC-EQ-02,24.0,0.0,7644.6,249.7,344.0,
2026-08-24,PC-EQ-01,24.0,0.0,9550.9,106.5,416.0,
2027-02-02,PC-EQ-08,24.0,0.0,6960.8,195.7,320.0,
2025-07-23,PC-EQ-07,24.0,0.0,6106.7,144.7,280.0,
2025-07-02,PC-EQ-09,21.6,2.4,4205.3,101.8,208.0,
2027-08-08,PC-EQ-01,24.0,0.0,9253.1,131.6,416.0,
2025-11-11,PC-EQ-08,24.0,0.0,6213.8,119.9,320.0,
2027-12-27,PC-EQ-07,24.0,0.0,5950.9,122.4,280.0,
2027-12-21,PC-EQ-03,24.0,0.0,6397.3,61.0,304.0,
2026-11-03,PC-EQ-02,24.0,0.0,7638.8,146.6,344.0,
2025-10-22,PC-EQ-05,24.0,0.0,5314.6,90.6,240.0,
2025-04-02,PC-EQ-04,4.8,19.2,1620.2,29.7,368.0,
2027-02-15,PC-EQ-08,24.0,0.0,6289.8,124.2,320.0,
2025-12-27,PC-EQ-10,24.0,0.0,8645.8,178.4,400.0,
2025-10-08,PC-EQ-10,24.0,0.0,8045.8,166.1,400.0,
2025-05-26,PC-EQ-05,9.55,0.0,2070.2,54.1,240.0,2.0
2027-10-21,PC-EQ-05,24.0,0.0,5146.1,84.7,240.0,
2027-09-29,PC-EQ-03,23.1,0.9,6593.7,141.4,304.0,
2025-07-01,PC-EQ-01,24.0,0.0,8623.1,188.9,416.0,
2025-05-14,PC-EQ-05,16.96,0.0,3550.4,7.5,240.0,2.0
2025-03-29,PC-EQ-08,24.0,0.0,7318.9,156.4,320.0,
2027-06-29,PC-EQ-07,24.0,0.0,5661.3,94.1,280.0,
2027-03-01,PC-EQ-03,24.0,0.0,6706.7,84.9,304.0,
2026-03-27,PC-EQ-03,23.1,0.9,6651.0,140.3,304.0,
2026-07-01,PC-EQ-05,24.0,0.0,5370.2,186.7,240.0,
2026-11-06,PC-EQ-06,24.0,0.0,5511.6,95.7,240.0,
2027-03-16,PC-EQ-10,24.0,0.0,8600.5,160.0,400.0,
2027-03-19,PC-EQ-05,24.0,0.0,4750.8,66.3,240.0,
2027-09-27,PC-EQ-07,24.0,0.0,5872.9,101.0,280.0,
2026-11-18,PC-EQ-07,24.0,0.0,5498.6,116.8,280.0,
2026-04-05,PC-EQ-03,24.0,0.0,6530.2,84.1,304.0,
2026-07-01,PC-EQ-09,24.0,0.0,4397.9,121.1,208.0,
2027-07-16,PC-EQ-03,24.0,0.0,6333.7,120.4,304.0,
2025-04-14,PC-EQ-07,15.65,0.0,3763.8,54.7,280.0,1.0
2027-04-24,PC-EQ-06,24.0,0.0,5398.2,105.9,240.0,
2027-08-16,PC-EQ-07,24.0,0.0,5751.1,110.2,280.0,
2027-01-09,PC-EQ-08,24.0,0.0,7338.0,254.8,320.0,
2025-12-03,PC-EQ-04,18.0,6.0,6557.8,170.0,368.0,
2026-08-27,PC-EQ-04,18.3,5.7,6442.0,96.3,368.0,
2025-06-07,PC-EQ-10,23.5,0.5,8964.4,197.6,400.0,
2027-06-22,PC-EQ-03,21.7,2.3,5461.0,120.2,304.0,
2026-04-02,PC-EQ-02,24.0,0.0,7223.8,198.5,344.0,
2025-04-02,PC-EQ-10,24.0,0.0,8004.9,239.3,400.0,
2027-06-26,PC-EQ-02,24.0,0.0,7127.7,174.0,344.0,
2025-08-23,PC-EQ-08,22.2,1.8,6133.7,193.3,320.0,
2025-06-10,PC-EQ-05,2.66,0.0,390.9,18.6,240.0,2.0
2025-07-31,PC-EQ-09,16.0,8.0,2624.7,68.9,208.0,
2025-11-09,PC-EQ-05,24.0,0.0,4969.9,52.8,240.0,
2025-10-16,PC-EQ-03,24.0,0.0,6362.0,138.7,304.0,
2026-02-17,PC-EQ-01,23.1,0.9,9513.5,174.3,416.0,
2025-07-16,PC-EQ-02,24.0,0.0,7917.7,272.3,344.0,
2025-04-12,PC-EQ-07,2.11,0.09,474.1,30.1,280.0,1.0
2025-06-21,PC-EQ-05,1.11,0.0,52.8,54.2,240.0,2.0
2025-03-05,PC-EQ-07,24.0,0.0,6483.9,114.1,280.0,
2026-04-29,PC-EQ-04,24.0,0.0,7547.3,167.4,368.0,
2027-08-13,PC-EQ-06,24.0,0.0,5103.2,77.4,240.0,
2027-02-28,PC-EQ-10,24.0,0.0,8789.1,78.2,400.0,
2026-09-18,PC-EQ-04,24.0,0.0,8433.5,190.2,368.0,
2025-06-04,PC-EQ-01,19.0,5.0,6645.0,50.5,416.0,
2026-01-11,PC-EQ-05,23.5,0.5,4776.7,,240.0,
2026-05-19,PC-EQ-03,24.0,0.0,6815.1,197.9,304.0,
2027-03-01,PC-EQ-10,5.3,18.7,2023.3,38.8,400.0,
2025-06-26,PC-EQ-09,24.0,0.0,4610.7,122.4,208.0,
2026-06-08,PC-EQ-02,24.0,0.0,7925.7,164.4,344.0,
2025-11-30,PC-EQ-03,24.0,0.0,6428.8,130.6,304.0,
2027-09-26,PC-EQ-03,24.0,0.0,6870.7,169.5,304.0,
2027-05-20,PC-EQ-07,24.0,0.0,6557.2,128.4,280.0,
2025-07-18,PC-EQ-01,24.0,0.0,8975.1,190.9,416.0,
2027-09-14,PC-EQ-07,24.0,0.0,5783.1,206.4,280.0,
2025-09-15,PC-EQ-05,10.1,13.9,2266.9,20.0,240.0,
2025-10-01,PC-EQ-02,24.0,0.0,7980.4,103.8,344.0,
2027-09-02,PC-EQ-08,21.6,2.4,5734.9,186.5,320.0,
2027-03-04,PC-EQ-08,24.0,0.0,7286.0,168.5,320.0,
2026-06-25,PC-EQ-07,24.0,0.0,6094.9,134.3,280.0,
2025-03-21,PC-EQ-06,24.0,0.0,5594.4,82.5,240.0,
2026-01-31,PC-EQ-10,24.0,0.0,9129.8,139.2,400.0,
2025-11-30,PC-EQ-08,4.0,20.0,1192.8,10.9,320.0,
2025-08-02,PC-EQ-09,24.0,0.0,4372.1,86.2,208.0,
2025-11-28,PC-EQ-08,23.1,0.9,6209.1,181.3,320.0,
2027-04-28,PC-EQ-05,15.1,8.9,3273.2,87.2,240.0,
2025-11-07,PC-EQ-02,24.0,0.0,7468.4,217.5,344.0,
2025-05-29,PC-EQ-08,24.0,0.0,6320.7,148.3,320.0,
2025-11-08,PC-EQ-03,24.0,0.0,6796.7,20.3,304.0,
2026-03-09,PC-EQ-09,24.0,0.0,4249.4,97.3,208.0,
2027-05-01,PC-EQ-09,24.0,0.0,4650.9,142.5,208.0,
2027-11-28,PC-EQ-08,24.0,0.0,7527.9,127.1,320.0,
2025-08-26,PC-EQ-03,24.0,0.0,6158.4,140.9,304.0,
2025-05-09,PC-EQ-10,24.0,0.0,8779.1,303.2,400.0,
2025-03-24,PC-EQ-09,24.0,0.0,4523.3,106.1,208.0,
2025-12-13,PC-EQ-02,24.0,0.0,6938.4,204.4,344.0,
2026-03-31,PC-EQ-01,19.3,4.7,7756.1,164.4,416.0,
2027-09-10,PC-EQ-02,15.2,8.8,4920.8,136.1,344.0,
2026-06-27,PC-EQ-07,24.0,0.0,5282.0,48.3,280.0,
2025-12-20,PC-EQ-08,12.5,11.5,3692.7,38.4,320.0,
2026-01-29,PC-EQ-01,24.0,0.0,9446.0,172.2,416.0,
2027-10-31,PC-EQ-05,24.0,0.0,5536.7,140.8,240.0,
2027-09-26,PC-EQ-06,24.0,0.0,5537.2,120.7,240.0,
2025-06-13,PC-EQ-07,1.87,0.0,411.3,5.3,280.0,2.0
2027-01-29,PC-EQ-04,24.0,0.0,7431.3,133.0,368.0,
2026-09-19,PC-EQ-08,24.0,0.0,6946.7,128.5,320.0,
2027-09-19,PC-EQ-01,23.5,0.5,8862.6,93.8,416.0,
2026-09-23,PC-EQ-01,24.0,0.0,9053.7,289.5,416.0,
2026-01-28,PC-EQ-06,22.1,1.9,4574.9,114.8,240.0,
2027-11-04,PC-EQ-04,23.5,0.5,7449.4,84.4,368.0,
2025-04-07,PC-EQ-05,24.0,0.0,4872.9,134.1,240.0,
2025-10-07,PC-EQ-05,22.5,1.5,4681.1,117.3,240.0,
2027-11-20,PC-EQ-05,20.0,4.0,4019.0,98.2,240.0,
2025-06-25,PC-EQ-10,17.5,6.5,6490.9,152.2,400.0,
2025-07-01,PC-EQ-04,24.0,0.0,8148.6,319.3,368.0,
2025-11-27,PC-EQ-03,13.6,10.4,4093.1,109.9,304.0,
2025-05-02,PC-EQ-06,24.0,0.0,5061.8,102.9,240.0,
2027-05-23,PC-EQ-02,24.0,0.0,7076.8,116.4,344.0,
2026-01-18,PC-EQ-06,24.0,0.0,5326.5,132.4,240.0,
2025-06-10,PC-EQ-01,24.0,0.0,9779.6,262.1,416.0,
2025-11-21,PC-EQ-07,24.0,0.0,5562.9,109.8,280.0,
2027-06-25,PC-EQ-05,24.0,0.0,4947.5,101.3,240.0,
2027-04-11,PC-EQ-09,24.0,0.0,4044.1,92.2,208.0,
2027-04-25,PC-EQ-08,24.0,0.0,6703.4,109.9,320.0,
2027-12-21,PC-EQ-07,24.0,0.0,6305.9,120.7,280.0,
2027-07-06,PC-EQ-04,23.0,1.0,7566.7,90.5,368.0,
2025-07-29,PC-EQ-09,24.0,0.0,4145.8,159.1,208.0,
2026-05-10,PC-EQ-05,24.0,0.0,4608.5,68.9,240.0,
2025-09-15,PC-EQ-09,24.0,0.0,4224.8,13.4,208.0,
2026-11-29,PC-EQ-04,24.0,0.0,7504.8,157.7,368.0,
2027-03-09,PC-EQ-10,24.0,0.0,8509.7,235.0,400.0,
2025-12-18,PC-EQ-03,24.0,0.0,6969.4,137.3,304.0,
2026-04-10,PC-EQ-07,24.0,0.0,6604.1,127.4,280.0,
2026-02-20,PC-EQ-03,24.0,0.0,6162.7,94.9,304.0,
2025-11-06,PC-EQ-07,24.0,0.0,5984.5,114.6,280.0,
2026-09-07,PC-EQ-02,24.0,0.0,7383.1,77.7,344.0,
2026-02-23,PC-EQ-06,19.8,4.2,4002.1,120.6,240.0,
2027-02-14,PC-EQ-10,24.0,0.0,8966.2,224.1,400.0,
2026-03-12,PC-EQ-07,24.0,0.0,6047.4,186.3,280.0,
2025-03-21,PC-EQ-05,24.0,0.0,4868.9,103.8,240.0,
2026-02-13,PC-EQ-03,24.0,0.0,7223.0,91.4,304.0,
2025-08-25,PC-EQ-09,24.0,0.0,4144.0,10.4,208.0,
2026-08-09,PC-EQ-05,24.0,0.0,4992.4,39.1,240.0,
2027-08-17,PC-EQ-03,24.0,0.0,6219.9,118.7,304.0,
2027-09-07,PC-EQ-06,24.0,0.0,5107.3,75.2,240.0,
2025-06-08,PC-EQ-10,24.0,0.0,8115.4,,400.0,
2025-05-17,PC-EQ-08,24.0,0.0,7019.2,197.7,320.0,
2025-05-12,PC-EQ-09,24.0,0.0,3952.9,98.7,208.0,
2026-03-08,PC-EQ-02,24.0,0.0,7396.6,134.3,344.0,
2026-11-25,PC-EQ-08,24.0,0.0,7029.2,158.6,320.0,
2027-01-13,PC-EQ-03,24.0,0.0,6266.5,57.2,304.0,
2026-07-07,PC-EQ-04,24.0,0.0,7025.7,,368.0,
2026-03-13,PC-EQ-06,17.8,6.2,3685.3,85.6,240.0,
2026-10-09,PC-EQ-02,24.0,0.0,8076.6,107.8,344.0,
2026-06-07,PC-EQ-06,24.0,0.0,4868.6,71.5,240.0,
2027-03-10,PC-EQ-02,24.0,0.0,7021.3,109.1,344.0,
2025-05-07,PC-EQ-05,5.66,0.0,1185.4,4.6,240.0,2.0
2026-10-15,PC-EQ-04,4.0,20.0,1330.5,2.9,368.0,
2025-05-01,PC-EQ-08,19.0,5.0,5344.5,,320.0,
2027-09-05,PC-EQ-09,24.0,0.0,4148.1,59.6,208.0,
2027-10-17,PC-EQ-01,24.0,0.0,8588.5,239.9,416.0,
2027-11-14,PC-EQ-04,24.0,0.0,7577.9,132.8,368.0,
2027-01-09,PC-EQ-02,24.0,0.0,8064.5,255.2,344.0,
2027-08-23,PC-EQ-03,24.0,0.0,6197.6,114.3,304.0,
2026-07-06,PC-EQ-07,24.0,0.0,6214.8,162.9,280.0,
2027-05-12,PC-EQ-04,4.0,20.0,1382.6,23.2,368.0,
2027-03-30,PC-EQ-09,17.5,6.5,3451.0,4.1,208.0,
2026-03-05,PC-EQ-06,24.0,0.0,4972.5,125.5,240.0,
2026-01-07,PC-EQ-06,18.1,5.9,3742.4,85.0,240.0,
2026-09-24,PC-EQ-04,24.0,0.0,8178.3,183.8,368.0,
2025-08-27,PC-EQ-10,24.0,0.0,8008.6,307.1,400.0,
2027-05-09,PC-EQ-08,24.0,0.0,7186.7,149.1,320.0,
2026-01-19,PC-EQ-06,24.0,0.0,4871.3,,240.0,
2025-08-19,PC-EQ-10,24.0,0.0,8608.2,209.4,400.0,
2027-04-08,PC-EQ-04,24.0,0.0,7448.8,,368.0,
2026-09-28,PC-EQ-10,19.1,4.9,6822.5,191.0,400.0,
2027-06-21,PC-EQ-01,19.1,4.9,6442.5,132.7,416.0,
2026-08-16,PC-EQ-01,24.0,0.0,8653.5,237.7,416.0,
2026-01-24,PC-EQ-09,24.0,0.0,4494.6,96.3,208.0,
2027-11-05,PC-EQ-07,24.0,0.0,5921.3,128.4,280.0,
2027-07-14,PC-EQ-06,24.0,0.0,5279.2,95.0,240.0,
2026-04-30,PC-EQ-05,22.8,1.2,4753.1,158.6,240.0,
2026-02-07,PC-EQ-01,24.0,0.0,8246.8,212.7,416.0,
2027-10-13,PC-EQ-07,24.0,0.0,6652.8,93.6,280.0,
2026-02-24,PC-EQ-10,24.0,0.0,8626.6,104.3,400.0,
2026-06-23,PC-EQ-05,15.4,8.6,3535.1,95.7,240.0,
2026-06-16,PC-EQ-03,24.0,0.0,6520.0,93.8,304.0,
2025-03-14,PC-EQ-02,22.8,1.2,7633.3,29.3,344.0,
2025-04-18,PC-EQ-02,24.0,0.0,7256.5,181.1,344.0,
2025-03-16,PC-EQ-05,24.0,0.0,4708.8,75.1,240.0,
2027-11-10,PC-EQ-06,24.0,0.0,5315.6,111.2,240.0,
2025-12-14,PC-EQ-05,22.5,1.5,4374.9,117.2,240.0,
2025-10-16,PC-EQ-01,24.0,0.0,9884.2,,416.0,
2026-07-02,PC-EQ-05,24.0,0.0,4927.4,132.2,240.0,
2025-06-01,PC-EQ-05,0.06,0.0,50.4,4.6,240.0,1.0
2026-07-03,PC-EQ-03,24.0,0.0,7045.7,198.4,304.0,
2027-10-25,PC-EQ-08,24.0,0.0,6872.2,144.4,320.0,
2025-09-17,PC-EQ-09,24.0,0.0,4259.3,28.8,208.0,
2027-04-03,PC-EQ-06,24.0,0.0,5124.2,29.8,240.0,
2025-03-04,PC-EQ-03,24.0,0.0,6435.4,140.8,304.0,
2025-06-07,PC-EQ-10,23.5,0.5,8964.4,197.6,400.0,
2026-12-03,PC-EQ-03,24.0,0.0,6869.2,129.0,304.0,
2027-02-25,PC-EQ-05,24.0,0.0,5319.2,101.2,240.0,
2026-01-06,PC-EQ-06,24.0,0.0,5147.0,62.3,240.0,
2025-04-17,PC-EQ-05,21.62,0.0,4448.7,25.6,240.0,2.0
2025-10-30,PC-EQ-04,24.0,0.0,8169.1,54.7,368.0,
2025-07-02,PC-EQ-05,0.75,0.0,48.8,8.4,240.0,3.0
2025-06-09,PC-EQ-02,20.0,4.0,6142.6,97.0,344.0,
2025-06-02,PC-EQ-07,2.68,0.0,943.7,37.1,280.0,3.0
2027-01-15,PC-EQ-01,24.0,0.0,9034.8,127.3,416.0,
2026-08-28,PC-EQ-05,24.0,0.0,5185.9,110.4,240.0,
2026-05-22,PC-EQ-08,24.0,0.0,7321.7,183.4,320.0,
2025-08-09,PC-EQ-04,17.3,6.7,5865.9,70.5,368.0,
2025-03-05,PC-EQ-04,4.4,19.6,1471.1,30.7,368.0,
2027-02-15,PC-EQ-09,24.0,0.0,4651.3,110.5,208.0,
2027-01-22,PC-EQ-08,24.0,0.0,7343.3,240.0,320.0,
2027-08-18,PC-EQ-06,23.4,0.6,5216.9,107.0,240.0,
2025-09-15,PC-EQ-04,4.0,20.0,1266.2,22.6,368.0,
2025-09-11,PC-EQ-04,24.0,0.0,7408.0,78.2,368.0,
2027-08-19,PC-EQ-02,24.0,0.0,7486.4,177.5,344.0,
2027-06-06,PC-EQ-03,17.9,6.1,4407.3,140.6,304.0,
2026-04-04,PC-EQ-01,24.0,0.0,8510.2,157.9,416.0,
2026-12-31,PC-EQ-04,24.0,0.0,8032.4,215.9,368.0,
2027-11-26,PC-EQ-10,16.5,7.5,5472.4,124.7,400.0,
2025-03-22,PC-EQ-01,24.0,0.0,9054.4,201.5,416.0,
2027-02-27,PC-EQ-10,15.9,8.1,5777.6,158.5,400.0,
2025-06-22,PC-EQ-07,3.34,0.86,758.3,,280.0,2.0
2026-07-30,PC-EQ-01,24.0,0.0,9660.4,254.2,416.0,
2027-03-18,PC-EQ-05,10.1,13.9,2177.2,53.3,240.0,
2026-08-26,PC-EQ-08,24.0,0.0,6959.2,78.4,320.0,
2025-05-15,PC-EQ-05,13.1,0.0,3003.8,32.8,240.0,3.0
2025-05-19,PC-EQ-07,6.02,0.2,1437.3,28.2,280.0,1.0
2026-04-12,PC-EQ-04,24.0,0.0,8345.8,132.6,368.0,
2026-05-21,PC-EQ-05,18.7,5.3,4240.2,47.8,240.0,
2027-12-10,PC-EQ-02,24.0,0.0,7311.1,77.2,344.0,
2027-10-18,PC-EQ-10,24.0,0.0,8344.9,222.2,400.0,
2026-11-23,PC-EQ-08,24.0,0.0,6250.4,74.3,320.0,
2027-10-11,PC-EQ-05,11.0,13.0,2106.9,29.6,240.0,
2025-05-11,PC-EQ-04,24.0,0.0,7993.3,207.0,368.0,
2026-08-07,PC-EQ-04,24.0,0.0,8483.1,285.7,368.0,
2026-09-22,PC-EQ-09,18.5,5.5,3577.1,118.7,208.0,
2027-01-02,PC-EQ-10,10.3,13.7,3892.8,70.0,400.0,
2025-07-21,PC-EQ-01,24.0,0.0,8619.8,116.2,416.0,
2025-09-23,PC-EQ-02,24.0,0.0,6880.1,159.3,344.0,
2026-12-27,PC-EQ-01,24.0,0.0,9027.8,366.7,416.0,
2025-05-19,PC-EQ-03,24.0,0.0,6684.7,106.3,304.0,
2027-02-04,PC-EQ-08,9.2,14.8,2465.7,71.4,320.0,
2025-06-19,PC-EQ-05,13.71,0.0,2873.9,46.7,240.0,3.0
2027-03-12,PC-EQ-10,17.9,6.1,6800.0,230.2,400.0,
2026-05-23,PC-EQ-10,24.0,0.0,8618.3,173.7,400.0,
2027-03-04,PC-EQ-04,4.0,20.0,1375.5,39.3,368.0,
2027-08-25,PC-EQ-05,24.0,0.0,4779.2,61.3,240.0,
2027-07-03,PC-EQ-08,24.0,0.0,6537.1,182.6,320.0,
2027-04-27,PC-EQ-02,22.7,1.3,6857.7,107.2,344.0,
2027-06-27,PC-EQ-04,24.0,0.0,7872.6,95.0,368.0,
2027-08-17,PC-EQ-07,7.9,16.1,2017.9,42.9,280.0,
2025-08-27,PC-EQ-06,24.0,0.0,5211.0,96.5,240.0,
2025-06-08,PC-EQ-09,24.0,0.0,4509.0,110.1,208.0,
2026-05-26,PC-EQ-04,23.5,0.5,8121.1,176.1,368.0,
2026-08-11,PC-EQ-09,12.1,11.9,2491.6,62.7,208.0,
2027-06-26,PC-EQ-10,15.7,8.3,5656.9,159.2,400.0,
2025-12-26,PC-EQ-02,24.0,0.0,7641.9,255.1,344.0,
2027-03-31,PC-EQ-05,24.0,0.0,5040.3,88.3,240.0,
2025-10-18,PC-EQ-01,24.0,0.0,9884.2,239.6,416.0,
2025-06-10,PC-EQ-10,15.7,8.3,5674.6,18.2,400.0,
2026-07-19,PC-EQ-07,24.0,0.0,5712.0,147.8,280.0,
2026-09-10,PC-EQ-04,22.5,1.5,7339.9,278.1,368.0,
2027-03-11,PC-EQ-08,24.0,0.0,7161.7,130.3,320.0,
2025-12-04,PC-EQ-08,24.0,0.0,6806.4,144.9,320.0,
2025-03-31,PC-EQ-02,24.0,0.0,7585.7,135.8,344.0,
2026-03-27,PC-EQ-05,24.0,0.0,4953.8,66.3,240.0,
2027-01-18,PC-EQ-06,22.4,1.6,5049.1,127.2,240.0,
2027-01-30,PC-EQ-03,24.0,0.0,6205.7,176.3,304.0,
2027-10-15,PC-EQ-09,24.0,0.0,4223.6,89.6,208.0,
2025-09-14,PC-EQ-04,11.3,12.7,3652.3,59.7,368.0,
2027-01-08,PC-EQ-03,24.0,0.0,6601.9,72.0,304.0,
2027-04-08,PC-EQ-09,24.0,0.0,3878.0,125.2,208.0,
2027-08-21,PC-EQ-07,24.0,0.0,6047.9,216.9,280.0,
2026-02-07,PC-EQ-10,4.0,20.0,1398.4,21.1,400.0,
2025-06-22,PC-EQ-06,24.0,0.0,5574.3,146.7,240.0,
2027-06-18,PC-EQ-08,24.0,0.0,7356.0,125.5,320.0,
2026-12-02,PC-EQ-09,24.0,0.0,4422.4,117.8,208.0,
2025-03-01,PC-EQ-06,17.4,6.6,3621.4,115.8,240.0,
2027-03-06,PC-EQ-06,24.0,0.0,5156.0,126.7,240.0,
2027-10-24,PC-EQ-05,24.0,0.0,5126.1,111.9,240.0,
2026-06-07,PC-EQ-04,24.0,0.0,8419.4,49.7,368.0,
2026-10-24,PC-EQ-03,22.5,1.5,6757.4,127.0,304.0,
2026-06-09,PC-EQ-09,15.6,8.4,2794.2,47.2,208.0,
2027-12-17,PC-EQ-06,24.0,0.0,4740.9,89.1,240.0,
2025-12-01,PC-EQ-07,24.0,0.0,6515.7,162.0,280.0,
2025-03-27,PC-EQ-10,23.0,1.0,7557.3,140.8,400.0,
2025-03-19,PC-EQ-03,24.0,0.0,6568.2,141.1,304.0,
2026-06-14,PC-EQ-07,24.0,0.0,5923.4,122.2,280.0,
2025-10-02,PC-EQ-01,24.0,0.0,8723.9,213.4,416.0,
2025-11-15,PC-EQ-07,24.0,0.0,5968.0,46.0,280.0,
2026-04-12,PC-EQ-07,24.0,0.0,6155.1,135.9,280.0,
2025-06-03,PC-EQ-10,24.0,0.0,8233.0,37.8,400.0,
2026-07-25,PC-EQ-02,24.0,0.0,7185.1,166.1,344.0,
