Fecha,Cod_Equipo,Horas_Trab,Horas_Parada,Ton_Producidas,Ton_Rechazo,Cap_Nominal_TMH,Fecha_Carga
22/05/2024,PS_EQ_09,24.0,0.0,7030.3,185.2,312.0,2024-05-23 00:00:00
15/01/2024,PSEQ06,24.0,0.0,7355.7,65.3,360.0,2024-01-16 00:00:00
29/06/2024, PS-EQ-04,19.3,4.7,7715.6,199.2,552.0,2024-06-30 00:00:00
07/03/2024,ps-eq-01,24.0,0.0,13584.8,249.1,624.0,2024-03-08 00:00:00
17/02/2024,ps-eq-04,19.7,4.3,10457.9,83.0,552.0,2024-02-18 00:00:00
08/07/2024,PS-EQ-04	,24.0,0.0,13115.5,167.2,552.0,2024-07-09 00:00:00
29/06/2024,PS_EQ_02,24.0,0.0,10873.6,194.4,516.0,2024-06-30 00:00:00
20/02/2024, PS-EQ-08,24.0,0.0,10513.3,269.4,480.0,2024-02-21 00:00:00
29/04/2024,PS_EQ_05,23.2,0.8,7226.1,177.0,360.0,2024-04-30 00:00:00
20/04/2024, PS-EQ-10,24.0,0.0,12233.3,253.2,600.0,2024-04-21 00:00:00
02/03/2024,PSEQ10,24.0,0.0,12526.2,281.0,600.0,2024-03-03 00:00:00
21/05/2024,PSEQ07,24.0,0.0,9254.9,136.1,420.0,2024-05-22 00:00:00
17/04/2024,PS_EQ_05,24.0,0.0,8256.1,0.0,360.0,2024-04-18 00:00:00
22/01/2024,ps-eq-02,20.3,3.7,9444.6,10.3,516.0,2024-01-23 00:00:00
20/03/2024,PSEQ07,24.0,0.0,8903.9,128.1,420.0,2024-03-21 00:00:00
28/04/2024,PS-EQ-05 ,21.9,2.1,7131.6,228.4,360.0,2024-04-29 00:00:00
07/02/2024,PS_EQ_04,24.0,0.0,12970.6,245.8,552.0,2024-02-08 00:00:00
16/02/2024,PSEQ10,24.0,0.0,14023.7,290.8,600.0,2024-02-17 00:00:00
14/06/2024,PS-EQ-02	,24.0,0.0,11282.5,176.2,516.0,2024-06-15 00:00:00
18/04/2024,PS_EQ_03,24.0,0.0,9931.2,182.8,456.0,2024-04-19 00:00:00
22/03/2024,PS-EQ-02	,24.0,0.0,11991.0,232.6,516.0,2024-03-23 00:00:00
02/01/2024,ps-eq-08,24.0,0.0,10485.5,187.9,480.0,2024-01-03 00:00:00
05/02/2024,PS_EQ_07,24.0,0.0,9300.9,274.2,420.0,2024-02-06 00:00:00
24/03/2024,ps-eq-04,21.5,2.5,10420.8,79.8,552.0,2024-03-25 00:00:00
20/04/2024,PS-EQ-06 ,12.1,,4312.4,86.5,360.0,2024-04-21 00:00:00
24/02/2024,PS-EQ-10,24.0,0.0,11752.7,110.8,600.0,2024-02-25 00:00:00
11/06/2024,PS-EQ-07	,24.0,0.0,8686.1,176.4,420.0,2024-06-12 00:00:00
20/01/2024, PS-EQ-02,24.0,0.0,10811.8,248.3,516.0,2024-01-21 00:00:00
13/02/2024,ps-eq-08,24.0,0.0,10896.7,208.5,480.0,2024-02-14 00:00:00
19/05/2024,PS-EQ-02 ,10.4,13.6,5039.0,82.5,516.0,2024-05-20 00:00:00
04/05/2024,PS_EQ_10,20.9,3.1,11438.3,320.3,600.0,2024-05-05 00:00:00
29/04/2024,ps-eq-04,24.0,0.0,12003.3,257.1,552.0,2024-04-30 00:00:00
10/01/2024,PSEQ04,24.0,0.0,11135.0,281.7,552.0,2024-01-11 00:00:00
11/07/2024,PSEQ05,24.0,0.0,8016.9,279.6,360.0,2024-07-12 00:00:00
24/06/2024,ps-eq-04,24.0,0.0,12861.5,216.4,552.0,2024-06-25 00:00:00
28/01/2024, PS-EQ-04,24.0,0.0,12089.6,225.4,552.0,2024-01-29 00:00:00
30/03/2024,PS-EQ-02,14.6,,6623.4,115.4,516.0,2024-03-31 00:00:00
04/04/2024,PS-EQ-06 ,24.0,0.0,7232.8,133.0,360.0,2024-04-05 00:00:00
20/04/2024,PS-EQ-09 ,24.0,0.0,6879.1,205.1,312.0,2024-04-21 00:00:00
24/04/2024,PS_EQ_06,24.0,0.0,7656.4,194.3,360.0,2024-04-25 00:00:00
12/03/2024,PS-EQ-10 ,24.0,0.0,12657.3,137.5,600.0,2024-03-13 00:00:00
09/06/2024,PS-EQ-04	,24.0,0.0,11869.0,194.6,552.0,2024-06-10 00:00:00
29/03/2024,PS_EQ_01,24.0,0.0,13214.7,142.4,624.0,2024-03-30 00:00:00
25/06/2024,PSEQ01,24.0,0.0,14205.7,276.3,624.0,2024-06-26 00:00:00
28/04/2024,PS_EQ_09,23.1,0.9,6472.8,119.8,312.0,2024-04-29 00:00:00
28/02/2024,PSEQ07,24.0,0.0,8747.9,131.6,420.0,2024-02-29 00:00:00
15/05/2024,PS-EQ-06	,24.0,0.0,7817.6,263.9,360.0,2024-05-16 00:00:00
01/03/2024,PS-EQ-01	,23.5,0.5,12732.5,225.1,624.0,2024-03-02 00:00:00
03/03/2024,PS-EQ-03,24.0,0.0,10281.3,249.9,456.0,2024-03-04 00:00:00
08/06/2024,PS-EQ-02 ,24.0,0.0,10538.3,238.2,516.0,2024-06-09 00:00:00
05/07/2024,PS_EQ_08,24.0,0.0,10747.1,263.5,480.0,2024-07-06 00:00:00
29/05/2024,PS-EQ-05	,4.0,20.0,1219.6,28.4,360.0,2024-05-30 00:00:00
14/05/2024,PS_EQ_01,24.0,0.0,12227.2,194.0,624.0,2024-05-15 00:00:00
28/02/2024,PS-EQ-03 ,24.0,0.0,10834.6,130.5,456.0,2024-02-29 00:00:00
13/06/2024,ps-eq-09,24.0,0.0,6612.6,191.5,312.0,2024-06-14 00:00:00
31/05/2024,PS-EQ-01	,24.0,0.0,13359.4,40.3,624.0,2024-06-01 00:00:00
07/06/2024,PS-EQ-09	,23.3,0.7,6265.9,202.6,312.0,2024-06-06 00:00:00
19/01/2024,PS-EQ-04	,24.0,0.0,11951.3,70.2,552.0,2024-01-20 00:00:00
22/04/2024,PSEQ01,24.0,0.0,13763.9,506.6,6240.0,2024-04-23 00:00:00
20/06/2024, PS-EQ-05,24.0,0.0,7890.0,104.6,360.0,2024-06-21 00:00:00
30/01/2024,PS-EQ-05	,24.0,0.0,7775.7,99.3,360.0,2024-01-31 00:00:00
08/02/2024,PSEQ01,24.0,0.0,12526.7,221.0,624.0,2024-02-09 00:00:00
11/01/2024,PS-EQ-04 ,24.0,0.0,12398.9,371.5,552.0,2024-01-12 00:00:00
11/07/2024, PS-EQ-04,24.0,0.0,11604.6,166.4,552.0,2024-07-12 00:00:00
30/03/2024, PS-EQ-10,24.0,0.0,13892.3,272.4,600.0,2024-03-31 00:00:00
06/01/2024, PS-EQ-07,24.0,0.0,9064.2,182.5,420.0,2024-01-07 00:00:00
12/02/2024,PSEQ03,24.0,0.0,9211.1,108.5,456.0,2024-02-13 00:00:00
15/04/2024,PS-EQ-06,24.0,0.0,7127.2,182.0,360.0,2024-04-16 00:00:00
01/05/2024, PS-EQ-07,24.0,0.0,9119.8,217.3,420.0,2024-05-02 00:00:00
19/06/2024,PS-EQ-06,24.0,0.0,7511.4,178.1,360.0,2024-06-20 00:00:00
11/01/2024,PS-EQ-06 ,24.0,0.0,8074.6,163.3,360.0,2024-01-12 00:00:00
17/05/2024,ps-eq-04,9.1,14.9,3960.8,99.0,552.0,2024-05-17 00:00:00
12/01/2024,PS-EQ-07,24.0,0.0,7757.9,130.3,420.0,2024-01-13 00:00:00
27/01/2024,PS-EQ-08,24.0,0.0,10759.5,34.5,480.0,2024-01-28 00:00:00
02/03/2024,PS_EQ_03,24.0,,10067.2,108.9,456.0,2024-03-03 00:00:00
24/03/2024,ps-eq-07,24.0,0.0,9056.4,288.3,420.0,2024-03-25 00:00:00
08/03/2024,PS-EQ-02	,24.0,0.0,10422.4,,516.0,2024-03-07 00:00:00
12/01/2024,PS-EQ-05 ,24.0,0.0,7721.0,77.0,360.0,2024-01-13 00:00:00
27/03/2024,PS_EQ_04,13.2,10.8,7213.5,,552.0,2024-03-28 00:00:00
22/03/2024,PS-EQ-07	,24.0,0.0,9399.9,145.1,420.0,2024-03-23 00:00:00
12/06/2024,PS_EQ_06,24.0,0.0,8169.5,160.4,360.0,2024-06-13 00:00:00
14/03/2024,ps-eq-10,24.0,0.0,12421.2,284.8,600.0,2024-03-15 00:00:00
07/07/2024,PSEQ04,24.0,0.0,11697.7,247.7,552.0,2024-07-08 00:00:00
13/02/2024,ps-eq-10,24.0,0.0,13976.8,307.2,600.0,2024-02-14 00:00:00
30/01/2024,ps-eq-07,24.0,0.0,8838.6,23.2,420.0,2024-01-31 00:00:00
22/01/2024,PSEQ07,24.0,0.0,9035.9,39.9,420.0,2024-01-23 00:00:00
16/03/2024,PS-EQ-05	,24.0,0.0,8151.3,201.3,360.0,2024-03-17 00:00:00
13/07/2024,PSEQ02,24.0,0.0,10197.4,173.9,516.0,2024-07-14 00:00:00
27/03/2024,PS-EQ-01	,23.1,0.9,13923.8,235.3,624.0,2024-03-28 00:00:00
27/06/2024,PSEQ01,24.0,0.0,14197.7,308.3,624.0,2024-06-28 00:00:00
19/05/2024,PSEQ10,24.0,0.0,11971.4,213.8,600.0,2024-05-20 00:00:00
21/02/2024,PS-EQ-01	,24.0,0.0,13971.8,390.3,624.0,2024-02-22 00:00:00
06/02/2024, PS-EQ-03,15.6,8.4,6637.1,144.0,456.0,2024-02-07 00:00:00
16/04/2024,PS-EQ-09	,15.3,8.7,4564.4,55.9,312.0,2024-04-17 00:00:00
17/04/2024,PS-EQ-04 ,24.0,0.0,11823.3,336.0,552.0,2024-04-18 00:00:00
20/03/2024,PS_EQ_05,24.0,0.0,7688.9,185.1,360.0,2024-03-21 00:00:00
03/07/2024,ps-eq-06,24.0,0.0,7825.0,247.0,360.0,2024-07-04 00:00:00
24/05/2024,PS-EQ-02	,24.0,0.0,11106.4,176.5,516.0,2024-05-25 00:00:00
05/04/2024,ps-eq-03,24.0,0.0,10643.4,329.6,456.0,2024-04-06 00:00:00
13/05/2024,PSEQ09,24.0,0.0,6997.9,108.9,312.0,2024-05-14 00:00:00
16/03/2024,PS-EQ-04,24.0,0.0,12015.3,202.2,552.0,2024-03-17 00:00:00
23/05/2024,PS-EQ-10,21.3,2.7,12080.9,262.7,600.0,2024-05-24 00:00:00
08/06/2024,ps-eq-01,24.0,0.0,11150.4,65.9,624.0,2024-06-07 00:00:00
14/07/2024, PS-EQ-01,24.0,0.0,13855.8,183.8,624.0,2024-07-15 00:00:00
06/01/2024,PSEQ02,14.0,10.0,6475.4,,516.0,2024-01-07 00:00:00
24/04/2024,ps-eq-09,24.0,0.0,7004.9,110.2,312.0,2024-04-25 00:00:00
17/01/2024,PS-EQ-07,24.0,0.0,9979.2,208.6,420.0,2024-01-18 00:00:00
02/01/2024,PS-EQ-02,24.0,0.0,10285.3,236.3,516.0,2024-01-03 00:00:00
18/01/2024,PS_EQ_09,15.8,8.2,4780.1,0.0,312.0,2024-01-19 00:00:00
28/02/2024,PS-EQ-08 ,24.0,0.0,11404.8,76.0,480.0,2024-02-29 00:00:00
12/05/2024,ps-eq-09,24.0,0.0,6852.7,135.6,312.0,2024-05-13 00:00:00
05/05/2024, PS-EQ-03,24.0,0.0,9047.0,131.0,456.0,2024-05-06 00:00:00
12/06/2024,ps-eq-07,24.0,0.0,9202.1,145.1,420.0,2024-06-13 00:00:00
01/02/2024,PS-EQ-07	,24.0,0.0,8473.9,97.6,420.0,2024-02-02 00:00:00
25/05/2024,PS-EQ-03,21.5,2.5,9410.7,174.6,456.0,2024-05-26 00:00:00
15/03/2024, PS-EQ-05,24.0,0.0,7932.5,194.7,360.0,2024-03-16 00:00:00
04/02/2024,PS-EQ-04	,24.0,0.0,11956.6,21.0,552.0,2024-02-05 00:00:00
10/03/2024,PS-EQ-05,18.3,5.7,6522.1,208.5,360.0,2024-03-11 00:00:00
04/03/2024,ps-eq-07,24.0,0.0,9025.6,191.8,420.0,2024-03-05 00:00:00
22/04/2024,PS-EQ-08,11.4,12.6,5148.7,98.8,480.0,2024-04-23 00:00:00
02/06/2024,PSEQ04,24.0,0.0,13115.5,152.7,552.0,2024-06-03 00:00:00
23/03/2024,PS_EQ_06,24.0,0.0,7844.1,180.1,360.0,2024-03-24 00:00:00
13/02/2024,PS_EQ_03,13.1,10.9,5724.7,173.6,456.0,2024-02-14 00:00:00
01/05/2024, PS-EQ-02,24.0,0.0,11061.3,277.2,516.0,2024-05-02 00:00:00
29/05/2024, PS-EQ-06,24.0,0.0,7477.8,211.5,360.0,2024-05-30 00:00:00
29/05/2024,PS-EQ-02,16.2,7.8,7413.0,135.9,516.0,2024-05-30 00:00:00
21/05/2024, PS-EQ-02,23.5,0.5,10987.9,186.7,516.0,2024-05-22 00:00:00
11/06/2024, PS-EQ-05,24.0,0.0,7404.0,155.6,360.0,2024-06-12 00:00:00
23/01/2024, PS-EQ-08,24.0,0.0,10443.3,212.5,480.0,2024-01-24 00:00:00
27/04/2024,PSEQ09,24.0,0.0,-6313.7,112.4,312.0,2024-04-28 00:00:00
27/02/2024,PS-EQ-02 ,21.7,2.3,9161.5,196.0,516.0,2024-02-28 00:00:00
30/06/2024, PS-EQ-10,24.0,0.0,12896.7,392.2,600.0,2024-07-01 00:00:00
21/05/2024,PS-EQ-01	,24.0,0.0,14514.2,0.0,624.0,2024-05-22 00:00:00
27/02/2024,PSEQ05,24.0,0.0,8268.2,229.0,360.0,2024-02-28 00:00:00
14/07/2024, PS-EQ-03,24.0,0.0,10334.7,309.3,456.0,2024-07-15 00:00:00
03/07/2024,PS-EQ-08,24.0,0.0,8988.1,256.0,480.0,2024-07-04 00:00:00
25/05/2024,PSEQ02,24.0,0.0,11536.2,163.7,516.0,2024-05-26 00:00:00
08/05/2024,PS-EQ-08,22.4,1.6,9298.4,217.1,480.0,2024-05-09 00:00:00
12/04/2024,PS-EQ-05	,24.0,0.0,8421.1,139.5,360.0,2024-04-13 00:00:00
06/02/2024,PS-EQ-02,24.0,0.0,11040.8,251.7,516.0,2024-02-07 00:00:00
01/01/2024,PS-EQ-07	,24.0,0.0,9586.4,266.9,420.0,2024-01-02 00:00:00
23/04/2024,ps-eq-09,24.0,0.0,7413.1,252.5,312.0,2024-04-24 00:00:00
24/06/2024,PS_EQ_08,24.0,0.0,9246.0,108.2,480.0,2024-06-25 00:00:00
29/02/2024, PS-EQ-01,21.9,2.1,12384.5,198.1,624.0,2024-03-01 00:00:00
04/07/2024,PS-EQ-09	,24.0,0.0,6899.2,84.0,312.0,2024-07-05 00:00:00
09/02/2024,ps-eq-04,24.0,0.0,10543.7,72.7,552.0,2024-02-10 00:00:00
12/02/2024,PSEQ04,24.0,0.0,12462.7,271.5,552.0,2024-02-13 00:00:00
22/02/2024,PS-EQ-05 ,24.0,,7421.4,43.2,360.0,2024-02-23 00:00:00
16/05/2024,PS-EQ-04	,24.0,0.0,12375.7,362.7,552.0,2024-05-17 00:00:00
05/06/2024,PS-EQ-06,24.0,0.0,7085.5,110.3,360.0,2024-06-06 00:00:00
03/04/2024,PS-EQ-09 ,24.0,0.0,6557.0,173.2,312.0,2024-04-04 00:00:00
26/01/2024,PSEQ10,24.0,0.0,13766.6,189.2,600.0,2024-01-27 00:00:00
09/01/2024,ps-eq-03,24.0,0.0,9769.3,98.2,456.0,2024-01-10 00:00:00
05/04/2024,PS-EQ-02 ,24.0,0.0,10867.8,137.8,516.0,2024-04-06 00:00:00
09/07/2024,PS-EQ-06 ,24.0,0.0,6764.7,253.6,360.0,2024-07-10 00:00:00
27/02/2024, PS-EQ-03,24.0,0.0,8941.8,175.2,456.0,2024-02-27 00:00:00
12/05/2024,PS-EQ-05 ,24.0,0.0,7817.6,145.3,360.0,2024-05-13 00:00:00
05/03/2024,PS-EQ-03	,24.0,0.0,10049.6,97.0,456.0,2024-03-06 00:00:00
01/06/2024,PS-EQ-10	,24.0,0.0,13838.6,184.5,600.0,2024-06-02 00:00:00
06/04/2024,PS-EQ-09 ,24.0,0.0,6492.4,199.9,312.0,2024-04-07 00:00:00
19/06/2024,PS-EQ-05 ,24.0,0.0,7701.8,215.5,360.0,2024-06-20 00:00:00
12/02/2024,PSEQ06,24.0,0.0,7367.9,145.2,360.0,2024-02-13 00:00:00
09/06/2024,PS-EQ-03	,24.0,0.0,10011.6,233.4,456.0,2024-06-10 00:00:00
07/01/2024,PS-EQ-07 ,24.0,0.0,9182.4,158.9,420.0,2024-01-08 00:00:00
03/05/2024,PSEQ01,24.0,0.0,12589.5,217.5,624.0,2024-05-04 00:00:00
09/01/2024,PS-EQ-02	,24.0,0.0,11077.8,132.9,516.0,2024-01-10 00:00:00
26/04/2024, PS-EQ-09,24.0,0.0,6849.9,258.3,312.0,2024-04-27 00:00:00
18/06/2024,PS-EQ-03	,24.0,0.0,9834.4,185.2,456.0,2024-06-19 00:00:00
24/02/2024,PS_EQ_01,4.0,20.0,1909.3,42.7,624.0,2024-02-24 00:00:00
20/05/2024,PS-EQ-01	,24.0,0.0,13713.8,439.4,624.0,2024-05-21 00:00:00
05/02/2024,PSEQ01,22.0,2.0,12574.5,288.1,624.0,2024-02-06 00:00:00
14/01/2024,ps-eq-05,13.4,10.6,3991.6,117.1,360.0,2024-01-15 00:00:00
29/02/2024,PS-EQ-10	,24.0,0.0,12540.6,149.3,600.0,2024-03-01 00:00:00
03/01/2024,PS-EQ-02	,24.0,0.0,10234.6,45.8,516.0,2024-01-04 00:00:00
02/04/2024,PS-EQ-06	,24.0,0.0,6938.3,119.7,360.0,2024-04-03 00:00:00
10/02/2024, PS-EQ-02,24.0,0.0,11993.4,210.6,516.0,2024-02-11 00:00:00
07/04/2024,PSEQ02,24.0,0.0,11152.6,219.4,516.0,2024-04-08 00:00:00
08/02/2024,ps-eq-08,24.0,0.0,10187.4,274.3,480.0,2024-02-09 00:00:00
22/06/2024,PS-EQ-03,24.0,0.0,10423.3,184.8,456.0,2024-06-23 00:00:00
07/07/2024,ps-eq-03,24.0,0.0,10498.9,328.2,456.0,2024-07-08 00:00:00
17/05/2024,PS-EQ-05 ,24.0,0.0,8553.6,170.5,360.0,2024-05-18 00:00:00
15/03/2024,PS_EQ_07,24.0,0.0,8992.8,197.5,420.0,2024-03-16 00:00:00
21/03/2024,PS-EQ-01	,4.0,20.0,2221.7,59.8,624.0,2024-03-22 00:00:00
14/03/2024,PS-EQ-02	,15.1,8.9,7313.2,83.4,516.0,2024-03-15 00:00:00
24/03/2024,PS-EQ-02 ,24.0,0.0,10759.4,171.7,516.0,2024-03-25 00:00:00
28/06/2024, PS-EQ-06,24.0,0.0,7843.4,129.2,360.0,2024-06-29 00:00:00
30/01/2024, PS-EQ-10,18.5,5.5,10792.2,156.3,600.0,2024-01-31 00:00:00
14/03/2024,PS-EQ-04	,21.7,2.3,11177.6,169.8,552.0,2024-03-15 00:00:00
30/05/2024,PS-EQ-10 ,24.0,0.0,13260.0,157.1,600.0,2024-05-31 00:00:00
04/02/2024, PS-EQ-10,24.0,0.0,12567.0,203.5,600.0,2024-02-05 00:00:00
08/05/2024,PSEQ04,24.0,0.0,12082.1,369.6,552.0,2024-05-09 00:00:00
03/04/2024,PS-EQ-02 ,24.0,0.0,10426.5,4.6,516.0,2024-04-04 00:00:00
10/04/2024,PS-EQ-06	,24.0,,7910.9,289.8,360.0,2024-04-11 00:00:00
24/04/2024,ps-eq-02,24.0,0.0,10225.1,295.9,516.0,2024-04-25 00:00:00
03/06/2024,PSEQ04,24.0,0.0,11900.2,229.6,552.0,2024-06-04 00:00:00
31/01/2024, PS-EQ-08,24.0,0.0,10730.4,246.1,480.0,2024-02-01 00:00:00
27/04/2024,PSEQ01,24.0,0.0,14826.2,222.1,6240.0,2024-04-28 00:00:00
23/02/2024, PS-EQ-08,24.0,0.0,10016.9,304.2,480.0,2024-02-24 00:00:00
02/02/2024,ps-eq-05,24.0,0.0,7805.1,256.6,360.0,2024-02-03 00:00:00
04/04/2024,ps-eq-10,24.0,0.0,13445.6,230.7,600.0,2024-04-05 00:00:00
05/07/2024,PS_EQ_04,24.0,0.0,12551.6,284.5,552.0,2024-07-06 00:00:00
03/02/2024,PS-EQ-08	,24.0,0.0,11363.1,260.3,480.0,2024-02-04 00:00:00
08/03/2024,PS-EQ-06 ,24.0,0.0,7332.3,151.3,360.0,2024-03-09 00:00:00
21/06/2024,PS_EQ_05,24.0,0.0,7627.4,159.0,360.0,2024-06-20 00:00:00
23/06/2024,ps-eq-03,24.0,0.0,10805.2,213.7,456.0,2024-06-24 00:00:00
14/01/2024,PS_EQ_09,24.0,0.0,6032.5,155.3,312.0,2024-01-15 00:00:00
15/04/2024, PS-EQ-01,24.0,0.0,13016.2,226.9,624.0,2024-04-16 00:00:00
09/06/2024,PSEQ09,24.0,0.0,7301.4,171.2,312.0,2024-06-10 00:00:00
15/02/2024, PS-EQ-10,22.4,1.6,12763.3,387.0,600.0,2024-02-16 00:00:00
26/06/2024,PS-EQ-06	,24.0,0.0,7324.2,160.3,360.0,2024-06-27 00:00:00
15/04/2024,PS-EQ-03	,24.0,0.0,10032.2,256.8,456.0,2024-04-16 00:00:00
12/04/2024,PS-EQ-02 ,20.4,3.6,9187.3,73.1,516.0,2024-04-13 00:00:00
13/04/2024,PS_EQ_10,24.0,0.0,14256.0,378.6,600.0,2024-04-14 00:00:00
24/02/2024,PS-EQ-05	,24.0,0.0,8221.7,152.5,360.0,2024-02-25 00:00:00
19/02/2024,PSEQ03,24.0,0.0,9364.0,194.3,456.0,2024-02-20 00:00:00
30/01/2024,ps-eq-09,22.1,1.9,6315.3,,312.0,2024-01-31 00:00:00
04/04/2024,PS-EQ-05 ,24.0,0.0,7555.2,134.2,360.0,2024-04-05 00:00:00
22/01/2024,PS-EQ-01	,24.0,0.0,11780.3,291.1,624.0,2024-01-21 00:00:00
10/04/2024,PSEQ03,24.0,0.0,9453.6,92.0,456.0,2024-04-11 00:00:00
05/01/2024,PS-EQ-08,24.0,0.0,9018.6,213.6,480.0,2024-01-05 00:00:00
10/01/2024,ps-eq-01,24.0,0.0,14012.9,107.7,624.0,2024-01-11 00:00:00
10/02/2024,PS-EQ-04	,24.0,0.0,11373.4,270.9,552.0,2024-02-11 00:00:00
31/03/2024,PS-EQ-01 ,12.7,11.3,7323.3,232.2,624.0,2024-04-01 00:00:00
07/03/2024, PS-EQ-10,24.0,0.0,12881.9,304.9,600.0,2024-03-08 00:00:00
05/05/2024,PS-EQ-08,24.0,0.0,10530.6,142.9,480.0,2024-05-06 00:00:00
26/05/2024,PSEQ06,4.0,20.0,1327.1,22.8,360.0,2024-05-27 00:00:00
17/03/2024,PSEQ10,24.0,0.0,13368.5,120.6,600.0,2024-03-18 00:00:00
31/01/2024,PS_EQ_09,24.0,0.0,7261.8,208.3,312.0,2024-02-01 00:00:00
05/03/2024,PS-EQ-05,24.0,0.0,7004.6,95.8,360.0,2024-03-06 00:00:00
03/07/2024,PS-EQ-09 ,24.0,0.0,6434.6,185.6,312.0,2024-07-04 00:00:00
19/06/2024,PSEQ02,23.2,0.8,10337.6,179.9,516.0,2024-06-20 00:00:00
20/04/2024,PS-EQ-07,24.0,,8827.6,74.6,420.0,2024-04-21 00:00:00
10/04/2024,PSEQ01,24.0,0.0,13055.3,162.1,6240.0,2024-04-11 00:00:00
25/03/2024,PS-EQ-01,18.8,5.2,11490.0,295.5,624.0,2024-03-26 00:00:00
22/01/2024,PSEQ03,24.0,0.0,9958.8,251.8,456.0,2024-01-23 00:00:00
11/06/2024,PS_EQ_06,24.0,,7310.1,72.9,360.0,2024-06-12 00:00:00
07/04/2024,ps-eq-03,24.0,0.0,9656.5,175.1,456.0,2024-04-08 00:00:00
13/06/2024,PS_EQ_10,24.0,0.0,13322.9,199.0,600.0,2024-06-14 00:00:00
21/01/2024,PS-EQ-04,18.5,5.5,9374.2,162.3,552.0,2024-01-22 00:00:00
19/02/2024,PSEQ07,24.0,0.0,9378.8,99.7,420.0,2024-02-20 00:00:00
23/04/2024,PS-EQ-10	,24.0,0.0,12573.9,278.9,600.0,2024-04-24 00:00:00
09/07/2024,ps-eq-08,22.0,2.0,9078.4,147.2,480.0,2024-07-10 00:00:00
01/07/2024,ps-eq-03,24.0,0.0,10089.1,0.0,456.0,2024-07-02 00:00:00
30/06/2024,PS-EQ-09 ,24.0,0.0,6523.8,156.7,312.0,2024-07-01 00:00:00
28/03/2024,ps-eq-09,24.0,0.0,7401.2,97.7,312.0,2024-03-29 00:00:00
22/01/2024,PS_EQ_09,24.0,0.0,7174.2,163.6,312.0,2024-01-23 00:00:00
22/01/2024,PS-EQ-05,24.0,0.0,8133.1,91.1,360.0,2024-01-23 00:00:00
05/06/2024,PSEQ01,24.0,0.0,14237.7,325.2,624.0,2024-06-06 00:00:00
21/02/2024,PS-EQ-02,17.7,6.3,8395.3,87.4,516.0,2024-02-22 00:00:00
22/01/2024,PS-EQ-04,24.0,0.0,11751.7,333.5,552.0,2024-01-23 00:00:00
21/04/2024,PS-EQ-06,24.0,0.0,7172.5,119.2,360.0,2024-04-22 00:00:00
27/05/2024,PS-EQ-08	,13.9,10.1,5085.9,64.0,480.0,2024-05-25 00:00:00
16/03/2024,PS-EQ-10	,24.0,,12711.0,383.4,600.0,2024-03-17 00:00:00
28/06/2024, PS-EQ-05,0.0,24.0,0.0,0.0,360.0,2024-06-29 00:00:00
19/04/2024,ps-eq-09,24.0,0.0,6447.7,149.4,312.0,2024-04-20 00:00:00
18/04/2024,PSEQ05,21.4,2.6,7452.0,118.9,360.0,2024-04-19 00:00:00
02/03/2024,PS-EQ-01,24.0,0.0,14826.2,394.3,624.0,2024-03-03 00:00:00
08/05/2024,ps-eq-06,10.8,13.2,3311.5,8.3,360.0,2024-05-09 00:00:00
06/06/2024,PSEQ06,24.0,0.0,8437.7,216.0,360.0,2024-06-07 00:00:00
11/05/2024,PS-EQ-09 ,24.0,0.0,6782.0,115.4,312.0,2024-05-12 00:00:00
10/07/2024,PS-EQ-04	,24.0,0.0,12197.7,109.9,552.0,2024-07-11 00:00:00
17/02/2024,PS-EQ-01,24.0,0.0,10992.7,316.9,624.0,2024-02-16 00:00:00
09/05/2024,PSEQ10,24.0,0.0,13045.2,241.8,600.0,2024-05-10 00:00:00
25/04/2024,PS-EQ-10	,24.0,0.0,11538.1,290.6,600.0,2024-04-26 00:00:00
16/04/2024,PS-EQ-01	,24.0,0.0,13734.7,288.0,624.0,2024-04-17 00:00:00
10/06/2024,PS_EQ_01,24.0,0.0,14222.7,385.8,624.0,2024-06-11 00:00:00
28/01/2024,PS-EQ-06,24.0,0.0,7305.6,146.0,360.0,2024-01-29 00:00:00
29/05/2024,PS-EQ-03,24.0,0.0,9303.1,58.7,456.0,2024-05-30 00:00:00
29/04/2024, PS-EQ-07,20.1,3.9,7731.9,84.8,420.0,2024-04-30 00:00:00
01/03/2024,ps-eq-10,24.0,0.0,12902.3,276.2,600.0,2024-03-02 00:00:00
24/02/2024,PS_EQ_09,16.3,7.7,4808.5,130.2,312.0,2024-02-25 00:00:00
12/06/2024,ps-eq-03,24.0,0.0,9735.1,232.7,456.0,2024-06-13 00:00:00
27/02/2024,PS_EQ_06,24.0,0.0,7894.0,108.8,360.0,2024-02-28 00:00:00
05/03/2024,PS-EQ-10,24.0,0.0,13289.3,169.5,600.0,2024-03-06 00:00:00
19/06/2024,PSEQ08,24.0,0.0,9511.4,177.9,480.0,2024-06-20 00:00:00
05/03/2024,PS-EQ-06,24.0,0.0,6706.3,181.4,360.0,2024-03-06 00:00:00
06/01/2024,PS_EQ_04,24.0,0.0,11751.3,108.0,552.0,2024-01-07 00:00:00
16/02/2024,PS_EQ_06,24.0,0.0,8033.1,266.0,360.0,2024-02-17 00:00:00
03/07/2024,ps-eq-10,24.0,0.0,12874.0,202.0,600.0,2024-07-04 00:00:00
